Sample	Gene0	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9
Sample185	93.2919213321	93.4707907317	92.2218801436	-28.8706484766	-182.38782991	19.2183103521	41.0236440144	120.946918845	-41.4644490902	-111.039181901
Sample186	90.6023229649	93.9458853957	93.4157613072	-145.827743542	-185.504825638	-55.730393649	-7.03160684912	-126.975962653	42.6921582758	-79.0221646775
Sample187	90.9744166915	94.1273368017	93.345790533	154.471184761	71.4569735456	293.707431923	-206.489730077	-8.61745393358	90.5388721371	62.2419707864
Sample188	92.8785668894	95.1379232251	91.7333891368	14.3328256768	-54.3201158363	11.5237546256	324.65458945	45.8807951049	-17.5921739923	26.3194132675
Sample189	93.0817282909	96.4867046903	94.5061743579	26.8190917491	10.2761705897	42.7576359215	-80.9196652398	78.5569772329	-28.9092589452	-60.2670262629
Sample190	94.2106346123	97.1114940335	93.9236416266	-101.240494055	23.9295434107	-17.6279334097	135.305570737	76.7920352041	98.6508405453	205.322622069
Sample191	93.9575747744	97.7247798516	95.9487808706	301.094608607	-104.398984355	-54.7451192373	-146.860293508	24.6773951623	-69.4818808376	-79.5065843474
Sample192	94.7023776274	98.6943258633	95.0055035397	-89.6089342844	26.6784418463	127.721280581	-17.8996564782	-147.243632399	72.8483179174	-230.07087766
Sample193	95.7471431001	96.4235222963	97.7339682575	34.3824507382	-81.0132572229	187.281639424	-152.745831762	41.069889052	-81.1370250223	169.807737635
Sample194	96.8267782419	97.560197757	97.9155967054	-108.137611583	-247.627221586	13.0962149328	-24.7942142748	-110.628385983	84.7475635573	-301.650893833
Sample195	96.1103177911	97.978024498	96.1522596547	-37.6460993008	159.624574905	-100.062252953	66.0466401497	-0.210331192697	-18.0581834193	41.9070618525
Sample196	97.3636406314	98.6630813559	96.2879157914	92.8460665631	-26.5338297776	43.718632404	-14.7375612071	97.1044982884	-115.602449887	168.437612521
Sample197	96.3798593829	99.8394589865	94.9458055058	14.7625277763	-69.3107349292	49.9469150147	71.1736364744	29.2499862279	-205.185421283	60.9261523593
Sample198	96.5991312433	100.639168354	98.2004021999	59.6058710757	31.1594126927	111.485590398	28.4457000291	46.2965722402	210.154901013	-236.146842548
Sample199	99.0447588269	99.5249549772	98.6058073288	22.8143833804	107.644463614	144.586918753	68.6931234072	37.2624421886	267.302664697	-117.91020894
Sample200	100.029657879	100.707751094	99.2256823185	146.807324938	-98.5468264756	194.978214346	117.2823823	50.3987989596	69.1682191765	-151.99510578
Sample201	98.5147213974	98.9344659732	98.5650864782	178.482382728	-154.496624766	11.6573800584	19.4421690607	-99.8032313624	-89.276512487	-109.094865343
Sample202	99.8370128311	102.337821213	98.0430888056	-103.561988027	207.277361107	154.997367283	11.3051274394	14.1058595742	-87.1886953254	118.979239264
Sample203	100.953201276	102.564718801	99.3067947142	78.8235807147	-93.5862652108	-42.2279799124	-54.1505560648	66.5367309337	174.901234165	-104.875614818
Sample204	99.8820631353	104.082689395	100.491174489	-48.9997892502	300.616093651	23.464259796	30.7164148863	-153.405962673	-41.5024069316	-171.67056082
Sample205	100.939005804	103.575441537	100.778471226	-15.7333761503	104.026764625	91.9013182757	6.77545825899	-135.404410864	-150.298685128	141.03911643
Sample206	101.185462579	104.177546468	99.5948352337	-126.850403569	84.2579034424	-18.8889309081	178.086665827	14.9967682247	45.917404646	-190.032073811
Sample207	103.391244468	102.733128035	101.538357123	-103.577907591	54.6171819856	-120.373605741	32.6208765286	51.1613386044	110.307586994	54.3116435041
Sample208	102.592711793	106.675979962	104.362477738	-65.7791133443	148.889462524	-137.299746603	0.913957548855	-8.38757647761	23.5018039179	131.399566474
Sample209	103.080212741	103.459657495	104.162032124	117.283205696	183.913322679	24.3616565003	-96.2457840603	187.982595798	137.441943146	93.9188870196
Sample210	104.843059767	106.21197165	103.555725259	70.4186504313	197.278224631	67.7776807579	-75.19481961	-131.299389904	95.9599279944	-15.1401183844
Sample211	104.351977925	106.406828028	104.462700318	-114.399708179	7.51585916343	-196.157738724	-54.428311507	-244.528687752	-27.396439511	119.273004834
Sample212	105.050609991	107.415151508	103.168394145	21.0548088108	78.183642122	-53.5515539851	177.735994717	-37.3459657368	12.8696429883	-60.4478727795
Sample213	107.349439318	107.787923482	102.901792513	-72.8523810975	83.1441664247	-67.1656905017	-0.000982556926758	100.825365605	36.8080192094	-128.040424917
Sample214	105.800774156	107.172108071	104.644177485	-207.617229172	-114.134459349	-52.1334384318	-57.3843545868	-73.4568103777	128.865205356	-149.020556114
Sample215	106.684680401	107.534275354	103.951053855	-25.9725621833	216.139065613	-116.110360352	-216.6531015	-39.526484939	-205.186909258	169.869014809
Sample216	108.721786046	108.732020734	107.267356968	61.7065650982	-140.80448583	-77.5277759556	25.6628723023	27.6990107791	139.695268141	62.7016129823
Sample217	109.66235412	110.778483257	105.752561553	-102.908827153	174.045831997	77.8723985251	66.6288276192	465.240060795	-34.0143551171	-100.247025459
Sample218	109.347219586	111.329952713	106.9288646	-118.757742958	-32.2736902057	-141.186939369	-105.031703741	5.02562862013	-141.665810846	-7.46482984889
Sample219	109.538426138	110.823631632	108.605504458	-190.323023121	-188.379578228	-117.771044909	62.9996956515	-7.66733808683	-145.502119596	48.76607582
Sample220	109.960296984	112.287582682	107.289346388	-4.21535446548	-224.54534526	-225.005802408	-114.722787257	-217.200707627	-19.4313922467	142.45644079
Sample221	109.682198819	113.423193434	107.123363904	-69.4673071091	21.7178243679	8.02845810427	88.3594940228	140.0121101	59.4251285689	172.811722173
Sample222	109.997057612	111.66573665	109.470603491	22.5808477703	-31.9222654855	-374.265600104	37.2155787066	67.5494247422	148.001335477	-175.313677031
Sample223	111.033256293	112.710004645	110.279200618	-138.942405105	68.6565764293	116.475212254	-94.2738477343	35.116285524	223.637926937	-48.6209000532
Sample224	109.268851257	114.931525721	107.952004792	-5.18082941222	-65.4120131342	-104.467197127	-7.14037963714	-162.966223805	-14.6065857147	113.561309413
Sample225	112.028256175	113.194114349	111.751195496	-60.3761502447	76.4572136415	-20.4915523656	12.3319408924	-23.7580781181	-57.0821823076	-27.4911350691
Sample226	113.765413379	114.25852363	112.026395462	4.60095988657	-55.5344987648	38.9638017297	1.08302144776	-188.05598956	-3.0061733281	71.993217174
Sample227	113.523551407	114.808434668	110.813130297	-34.5264248087	-6.12009730276	168.154054089	-59.7260904726	-18.8656434656	-232.881949208	207.281509549
Sample228	113.629294592	115.62358558	113.493005544	14.7038638002	-26.2099803242	74.7272833197	125.319353808	36.3888469194	51.0979895877	-66.3355487493
Sample229	114.745789163	114.464846375	112.728689874	-17.9628474098	-50.3195675707	150.987267235	-72.8714494051	-134.242691358	171.246857417	-14.1693609811
Sample230	114.827516324	117.030846417	112.739060524	16.6394561047	118.135627018	86.1353931217	-67.0473219681	-179.189820181	-46.9322862274	-121.107915297
Sample231	116.18814844	117.200682975	115.335342989	81.2215123286	-25.9415643652	45.2227014627	-31.484070894	91.9536900779	15.2783507941	3.01921859564
Sample232	117.650294859	119.836627622	113.672595037	15.3694076179	182.484923286	90.2669457453	99.5983798095	-17.9605481816	126.189248251	-120.658354547
Sample233	117.33858834	117.624909095	113.518929974	142.855873585	-121.562305398	75.4581898349	-171.600129859	-86.5292477471	15.7075261613	97.462107137
Sample234	117.906297435	117.794891859	116.930844315	-102.317774453	-59.855232871	-76.2861011444	190.819943126	77.1827282501	0.579836531026	132.130522436
Sample235	117.878769363	120.590175236	116.78652414	2.37597072125	-42.3005390157	202.319235411	-79.4105640218	-11.9908284099	-142.286495531	-137.812871593
Sample236	119.550896582	120.151027255	116.103968972	139.52924679	108.451937314	161.825806753	-10.6939158058	82.1630097326	-100.243126181	138.770242487
Sample237	120.502821875	120.187697941	118.493141707	145.542074319	9.69454202702	8.21583922981	103.162285857	15.8981604778	57.9925706555	-25.4715154138
Sample238	117.638759298	121.006798021	119.694890181	-162.158583228	108.998302544	107.247638933	120.376122899	-100.381001249	-97.6621495334	-48.9346029396
Sample239	119.131404528	121.290865184	118.95987538	-29.589264308	48.7943839004	191.431530246	92.7571656107	269.897453105	-24.4437603838	88.4971161823
Sample240	119.237289443	121.861059896	120.416757562	150.7011205	-1.02499836624	-172.989061386	45.7738808433	18.3707188103	-168.322157151	149.523360082
Sample241	118.824091574	123.167865308	120.240503595	-78.4804967078	233.697942636	90.8281444716	-145.643701595	185.879356468	-13.1553664637	-98.1804541741
Sample242	117.207850404	122.638570048	120.391221892	21.2574976847	-80.0874334735	7.89369416418	-43.370067654	42.323457863	88.7541104905	-66.3033188812
Sample243	119.478323461	123.233910142	120.855085022	-60.7554551831	162.527152393	-3.67744441344	20.8145199326	142.597914631	92.3290702192	-124.725803958
Sample244	120.684751697	122.767440285	123.60067578	73.7553717703	-12.3208909164	-114.262349405	-111.230932552	-303.882656196	-146.571380346	-40.5108684027
Sample245	120.160973455	122.612183687	120.944529495	74.1607435452	-193.707382078	-6.06789846848	-1.61391880016	-26.0490256931	114.08439681	142.385662056
Sample246	120.455715384	121.825696862	123.113485249	-162.943243979	-95.737513482	43.633212268	-69.5809464801	-24.6838330454	-79.7307496695	40.8529734828
Sample247	119.414071465	124.836967598	124.164726895	64.2313851805	-144.172298965	-2.75740148785	0.034046165619	60.8035474844	57.912735219	45.2253064432
Sample248	120.671322097	125.468238578	122.786184686	246.448054061	-105.759758282	42.4664099593	180.30795196	-112.950972547	70.7293739166	77.7336132163
Sample249	123.411130573	124.626178828	124.023802812	-147.879936842	83.8434659318	32.6752222269	57.823785158	-222.702688666	71.3834620846	-54.0256750374
Sample250	120.970013186	126.147763748	124.15541557	99.0500340851	155.088213789	-59.3002435648	13.3118830436	150.452819474	80.9926675015	-111.604059879
Sample251	122.383272172	125.538401686	124.667536355	-92.2065185406	-68.6962516997	-22.2092909596	-44.4519795089	27.2736364355	-25.3128877231	-91.2239680206
Sample252	123.046324747	126.721137241	125.515094564	-47.2216814276	90.5888882744	-128.251910675	137.184682698	79.6703320471	31.7414566018	343.737221172
Sample253	122.048726049	129.73461793	125.017473859	100.023125533	-43.5375723174	1.3304488874	-145.011767016	62.8100081299	-154.789858014	151.736716489
Sample254	124.029642065	128.841668069	125.873554753	42.4739793854	-46.6448731776	96.9299940159	152.640161234	54.5727396479	21.8557894969	153.449651577
Sample255	122.55321444	130.318908751	125.438566469	60.0619836107	-70.2241723628	38.5202221826	-288.249055818	-221.230337703	-45.8055097372	-19.0866405995
Sample256	125.383067515	131.369683655	125.366516801	2.52023025776	72.949523257	142.841296268	125.732747423	111.817837966	21.6022707992	184.18320652
Sample257	125.184281428	130.299213083	126.149452358	-63.2597993536	-23.859070272	-80.1108454467	45.5159766606	2.15273052321	253.008525005	99.2412504685
Sample258	124.599158618	132.327626502	128.006332133	-54.0533421247	-144.194596156	-49.3018111886	64.7739189902	70.5406284597	-145.897259124	17.5778685125
Sample259	125.289859955	131.983316273	128.054983163	-161.410469469	-242.459857181	21.23812894	213.801075491	-142.869875615	26.8029376272	62.3490828217
Sample260	125.487593152	131.755314742	129.456265854	112.636241682	-31.1570837834	-14.3466193568	-177.342761626	-43.8252945684	-144.103000407	40.1796162265
Sample261	126.274827567	130.894645997	128.506964357	60.8182904984	-243.695497652	-15.3759267516	71.5901884902	50.3591173527	72.7754695452	-19.1999080188
Sample262	127.827059384	132.543640326	127.187187248	24.6424934954	161.766963949	-128.490024537	62.1205330023	-101.490270326	-50.4001868028	-138.217741536
Sample263	127.315387183	134.04348752	129.435445115	103.390611258	120.52820318	-127.937293569	-69.2564383828	154.902769459	-40.6485206519	-104.969064657
Sample264	129.725440465	135.152010785	128.437801209	-69.1899975339	-190.812078892	125.75157286	-22.7275813793	82.1496494064	-37.7764035535	-4.18112494377
Sample265	128.275703714	134.32924371	130.263118011	97.7856522149	-81.0893422534	-109.573706879	-44.7434120093	-42.9936251102	-61.35232164	22.0652168492
Sample266	130.399469653	132.16389016	130.940360499	102.835938373	-90.414843086	181.216255489	197.951887807	76.9937410399	-83.9710091541	150.301485929
Sample267	131.307212035	134.209003561	130.890449777	57.0346611515	-51.6920152278	-120.423927532	91.8131815442	-4.23769796312	77.2046868417	35.0650495145
Sample268	130.528396404	135.890493467	131.434752195	70.0630636059	229.112232952	-41.1813205324	-118.20642233	114.686789624	-26.6918871292	14.9712260629
Sample269	131.588133682	136.775504666	132.414619459	-9.44176808107	93.3418978295	119.42976543	-111.394258298	58.6112189542	-54.0448245407	123.375792015
Sample270	131.066438304	137.558980151	133.954228945	-6.44076488068	-213.079060138	-38.6115934722	-72.9726985099	29.0918932292	91.912484264	19.6218314371
Sample271	131.482437435	138.549513422	135.086006376	-29.1241749766	18.5354912405	23.1325113172	136.3111342	-19.411302768	260.452352295	-7.96617677665
Sample272	133.298536819	137.953907425	134.584003626	55.9617144452	77.522701088	134.514865013	-47.7561335496	245.59391112	85.951690434	-31.8873587667
Sample273	134.224212391	138.316235505	134.337199727	96.4686918915	-16.6845721898	104.074701764	-183.965027548	126.143782205	91.2357231741	-194.998722771
Sample274	134.560842111	141.378026702	132.336579893	-264.759367666	-20.2276215769	123.259239136	53.6209331093	85.2070204095	-30.9645736478	100.533860803
Sample275	135.120195293	138.7202855	134.427299008	-55.9425585754	286.337701793	91.7039356376	-97.8592570534	174.563382014	-57.5236947764	-7.99679518765
Sample276	134.232604553	139.836404232	136.767364976	2.14610093522	-31.3660153769	-35.6449474172	-62.1411869577	-174.893753002	-70.2533848758	18.2606270313
Sample277	134.585752441	139.009945312	137.668272706	234.454173243	81.6267048699	71.3129746329	22.6389811331	-46.9720489457	-48.8373484891	41.5410126032
Sample278	137.277996588	141.226932155	134.963058103	49.2765439825	43.2846118922	18.4353869473	13.161784416	-37.090296067	-223.388034064	-143.337884424
Sample279	137.013007751	142.603565986	135.866623816	60.2591472068	1.36309221975	33.0717777547	-111.49439437	-20.3183112449	-40.6632732583	164.214743796
Sample280	137.775183677	142.949337258	137.789422176	-14.9132589734	-28.9479130231	312.027972486	-14.9592437906	96.1106971435	-266.776406045	-120.331769903
Sample281	136.470089824	143.080952802	135.92240047	0.182823435528	-80.1176178565	192.688691244	-47.3382681713	214.007030819	-243.432966947	165.893837382
Sample282	139.082301558	142.357840281	139.322895274	-112.973163919	-98.2296713163	137.135130758	-68.0062005389	-97.2927724833	-138.569006051	-8.08153869266
Sample283	138.198481112	145.642946491	137.206050811	26.8732475084	149.695797826	260.630611384	-79.5136236711	-54.2992646482	59.6117813721	-50.75361968
Sample284	140.902519844	145.421474784	137.68631037	33.9070952368	-29.1108073958	-118.825205344	230.445804694	123.480011585	-16.8292750645	-53.3554149527
Sample285	140.416839275	143.732096331	137.578253654	-93.8785570944	-108.868744769	29.4103731355	183.97547723	32.671059741	-34.2494720245	-5.14455363947
Sample286	140.125609009	147.732253298	138.81289223	76.4421515654	-91.1294644802	-35.5868706198	-139.479407704	-58.1598348739	23.7083411493	222.659591254
Sample287	141.169283182	146.899251233	140.326516813	-28.4653881226	140.086789038	26.0229340823	-66.1330487565	163.375968745	111.822474616	18.0740909029
Sample288	139.41864777	145.16625267	140.838881836	-28.7630445828	54.0340568088	-75.6463270459	76.9935105856	52.3330109633	101.355000596	150.251143823
Sample289	142.189752057	146.817710926	139.127272674	164.671384574	65.5085049391	9.2128010695	-82.1822683483	73.0672288077	94.0530376487	46.2114976189
Sample290	141.770756325	148.332123825	141.698981178	-142.813702022	-17.03875269	-135.888236908	-216.616271451	-20.6649549209	11.9369691823	-99.8948407588
Sample291	143.076896497	150.43897439	141.408336977	-28.8527043868	-73.3488538103	-218.042572588	-133.407878258	121.482786327	-5.25230268334	136.920859403
Sample292	141.080303564	148.427825746	143.690050164	-132.650573081	-7.47065833287	-136.852671452	-25.1100487567	134.116386839	179.895409345	130.421533405
Sample293	142.9085936	149.515397375	144.970182966	-80.7193091782	0.377931203999	19.9805793996	-113.789507085	-114.918729321	180.996620343	-6.76859926563
Sample294	143.192192534	149.102931494	144.841278562	-61.3509913112	-37.9603451505	-238.254158238	-88.1049486383	-54.6495702583	-117.06022138	-174.204515847
Sample295	146.984357573	151.015461962	146.361607722	-109.916275451	-146.397016805	97.2567695	-42.1353350156	43.3007436423	238.249580425	-122.360967368
Sample296	144.855545302	151.543106	146.391124705	15.5717500708	142.128728259	-139.057207019	-128.680549074	82.5168600328	64.2953367633	124.754694293
Sample297	143.916613725	152.221235867	147.393910921	-38.4161960355	8.68100301295	210.238305615	-212.972282587	157.944945443	107.02631613	-35.6830169954
Sample298	144.921354528	151.712255977	147.353716923	-213.764781309	154.69920412	-42.0891311535	-202.361231399	87.5719547713	-61.2407293118	187.114763871
Sample299	144.767921018	153.379023061	148.269366465	23.4311582074	-15.2415297794	-81.3858407833	-232.831589022	28.7956163459	24.5829057685	137.042204002
Sample300	145.808178824	151.16667246	148.05890806	102.097778022	-124.319545068	-28.5429418705	-73.5796227736	-54.2407598991	249.042236737	-83.2308154889
Sample301	146.64258696	151.707065313	150.287042811	-230.624096356	140.727142187	159.359429186	19.8076144192	175.062803647	139.593247328	35.3326403927
Sample302	148.706402183	152.411069757	147.465747357	300.29245396	-110.293638743	141.827948293	74.7247281843	-43.9897490137	10.5654572511	-41.2663423596
Sample303	147.870242396	153.874530738	150.858415694	-143.279224735	92.6463337007	80.3248431676	47.6277705689	-56.9010580129	52.3843949354	132.824824041
Sample304	146.359279567	155.201808119	149.24874364	-96.8236137875	-50.6869583691	118.681605533	-38.3133034952	70.2869526296	139.703222337	-6.04628191205
Sample305	149.155733072	154.870415814	150.573546526	44.1136686526	-0.775834683466	-223.455382366	-203.206224692	122.167513103	-9.59245818367	-81.8340592473
Sample306	151.446909831	156.323663398	150.593856788	-2.78712064421	-33.0530372521	-217.657917663	-286.273375878	-20.9114880345	94.8607823968	-122.265652205
Sample307	150.376721079	155.677182749	150.69577108	-177.121390492	-41.6778624701	-52.8637786295	-72.5422242275	145.732750174	-49.8201785402	124.209842226
Sample308	148.993106774	156.292709415	151.006025111	-25.0372483133	214.037686173	-109.106084766	-116.710019852	87.9355332461	19.6157032431	101.703631686
Sample309	151.356127072	156.962164847	149.729019277	-44.674576057	-247.229850356	-149.952532944	66.3599895151	129.065902145	242.187117376	166.962366727
Sample310	152.042630814	157.813655212	154.411577024	-80.977118082	-219.851412107	-212.705640173	77.4028647039	116.176295657	-74.7703035493	-145.104419854
Sample311	151.372960412	157.049308426	153.485920659	147.210659977	65.4670662371	33.7889413458	-50.3337941012	-31.723937761	-136.32491498	53.1595688841
Sample312	152.125983174	158.940701907	152.760260182	-151.142527556	14.0399610877	-107.953763711	22.1415120384	44.5786674055	73.8912591448	-49.5755735035
Sample313	151.7719661	157.850060574	155.318591544	77.7901716107	-25.1636950579	28.4730211988	-94.2016585677	-60.241793055	-259.364265868	178.787085701
Sample314	154.672079121	157.339395132	155.119525481	-151.859224128	-96.2158386959	220.27212689	121.616593282	-67.9196094192	82.6955877027	-9.28453393856
Sample315	155.03029092	157.307377705	156.611332366	175.434582752	62.5495502132	23.6897079339	56.9432989927	6.55233889991	-6.10053135206	60.0197513675
Sample316	154.303128108	158.075529319	156.308737299	-29.6944281473	-100.732086673	67.5057811122	128.977153142	-149.069591881	159.717007931	64.700444266
Sample317	154.908437946	158.325678616	156.83559868	116.894776171	-29.20444289	-156.255627843	242.920171719	-42.7056608169	159.776695434	-46.9175834098
Sample318	155.940478488	158.646236293	156.548089381	-286.591906829	301.941544433	-77.7914635218	-130.624346556	-79.9977890935	-233.162365398	183.655473639
Sample319	155.584874381	159.680954127	156.541874258	4.71976787174	-37.3195084569	99.0337062359	-91.2216843793	-10.9764907086	104.334858877	103.641727991
Sample320	156.574943655	159.919834139	158.143557386	27.862038095	253.731446086	-44.4698944818	-10.2944813836	-274.59844971	-104.958513708	96.5925096663
Sample321	157.225979918	160.593715946	158.948233408	-91.6351477829	-129.584201324	-172.029341899	64.5583141643	-12.3393036255	27.079272845	-0.807378471477
Sample322	157.523421318	161.054350291	159.725288088	5.21556371053	199.531289107	82.555479666	1.02439912527	-194.134019242	76.3568766086	-52.374266698
Sample323	160.077750794	160.566328756	158.047791549	129.152975501	-198.653718264	-2.27920111631	-306.577634271	-134.05231804	172.78167341	53.1828089048
Sample324	159.008265423	163.355134887	160.152351859	34.6832557834	15.2320353962	90.6531566215	-70.8374567634	-89.5395507879	-101.216136516	-108.342623139
Sample325	158.49346561	160.706207158	160.044001286	59.922298863	178.31558606	13.2749349289	-139.361466961	140.561594436	9.08033352369	98.697939054
Sample326	159.592346387	163.393295006	160.19969173	-206.281355998	304.40288843	-117.629796095	-98.8802490202	91.2296936479	-142.400093916	47.4554170435
Sample327	159.483584713	164.332968114	160.128890078	-155.703951308	10.9602551411	90.3125207994	109.228639366	100.462690628	-90.4152391048	112.85249329
Sample328	160.260135195	165.737163589	163.741113072	93.6777450638	115.77604002	-16.8011203807	-69.5945600349	-28.5190928047	138.52267421	241.566807059
Sample329	159.662419442	165.472369652	161.383063528	116.502568154	-27.1455497004	170.872804978	-56.0348138721	-137.146186608	-52.2104578618	-150.078063774
Sample330	158.999123537	166.624865713	161.938698971	415.469733735	183.414329518	47.6277563498	42.3440975212	-57.0474425058	-114.805375679	39.1949572999
Sample331	159.669402408	163.163047468	163.418461033	-60.5440822497	28.2486152741	-215.635430023	28.8548711864	-27.9845032327	19.5688039333	121.912289276
Sample332	161.221061908	167.455658694	162.531918427	-1.83115005319	195.971775992	-107.780896498	24.8644985591	-80.5487097425	-89.063092408	46.7484741234
Sample333	160.29814141	166.879746938	162.170665229	65.6739865687	-61.5105710592	25.3450760752	279.825237758	-16.5394558289	-67.7484157437	-186.652868751
Sample334	161.382252048	166.912434455	165.523352636	52.8189600714	105.506644249	-80.0637004486	21.0109531925	105.9019701	-139.658792849	51.2647910511
Sample335	161.731702782	170.09163622	164.928343625	65.6620913827	-34.8565381807	131.286049882	-81.2100276657	14.9278128246	-61.4188644455	4.65507858636
Sample336	160.813016125	169.124904071	166.118993006	59.9730282055	98.2689134312	38.0478784993	-69.1294242786	90.2288415448	26.888051045	-15.4451544386
Sample337	163.846114009	169.015434447	165.544521766	58.2725217488	-108.014192852	68.6333264293	51.9571410934	-143.172372272	145.84004908	73.3770912379
Sample338	162.272770456	170.729885068	167.246099684	-7.49255338464	65.1453099215	132.03217118	119.263380288	77.1193896973	-16.5434167648	-60.6855650963
Sample339	162.990322075	172.604212529	167.45282322	-99.2548453848	61.8866485467	128.703156623	-11.2288843673	129.857801963	-188.418349958	120.692460193
Sample340	163.072598312	169.687844355	167.768570379	65.8667663045	-225.440133181	85.0374753952	85.2782938885	83.7461540326	-216.728667498	-73.8062836605
Sample341	163.545285905	172.495543636	168.84890488	13.451750275	-22.6414304406	-233.471957925	27.0058682554	70.4483850808	105.82501232	-116.833232866
Sample342	164.650666417	172.550687046	168.72469238	83.5156277792	-112.586069248	-56.4861838462	86.2062656562	-156.542661867	194.070951981	-159.951264398
Sample343	164.644781084	174.34915575	167.883977707	17.9869885608	-3.23733781489	72.0435138878	99.2815398911	20.9600160359	-123.970280547	136.097784665
Sample344	164.921159729	174.738358182	168.220506457	140.975676386	-290.885742013	-122.631999127	-132.523385497	159.114741006	-82.2184063244	-66.4960051212
Sample345	164.546010889	174.182542953	169.991234432	64.8620094113	-46.4657120874	45.9995287942	-77.7276738168	-33.3075373721	-45.6305827705	-142.272304938
Sample346	167.747271299	174.265708608	171.222589526	-339.882469451	63.328843102	34.3913362378	3.34631892652	-140.423826854	-103.187189276	-115.279480359
Sample347	169.747300652	176.194408048	170.592403959	-106.508176196	-102.445439586	102.233225774	29.0503343345	43.2250265104	34.8273050362	-205.271105116
Sample348	168.121500199	176.843820506	170.524131631	-46.1433768333	6.75618127225	71.8857508447	61.5076174283	-259.449586486	-64.8244909324	-199.403785904
Sample349	171.007971659	176.353413948	171.346333732	64.9947862159	-125.882310942	6.82810115557	-31.8587042532	59.5997639883	-113.095912331	-194.733160526
Sample350	168.306810616	176.184116524	172.20327198	-84.9975764889	-144.038557453	179.88539256	38.4608297276	-7.04907641962	-66.1180950332	286.77057426
Sample351	170.291114814	176.651144334	171.634658966	-15.2568311488	-272.532578638	100.64858356	-82.5938237002	-80.131605264	133.878254215	21.0792972803
Sample352	169.558181755	176.010467667	171.629822426	204.115077502	109.650987639	-156.624428095	-288.500637179	95.5855543983	-38.2807758373	134.763483484
Sample353	170.379627588	176.073861876	174.550015328	-8.63657535865	237.610735612	25.0423348782	-116.918077298	-62.1550511927	-66.1939985804	-178.751761777
Sample354	170.605946931	179.656538499	173.884374829	231.8423279	41.8758334774	202.661411309	-56.7770026092	11.3490390757	-64.267964158	-46.8239498957
Sample355	171.887199843	179.108819221	173.778394126	204.631801911	-170.843962512	-49.8356781343	95.0676824296	56.487011106	73.5163484783	-136.636876612
Sample356	173.724187657	178.892848889	175.659425608	164.821999086	75.0012980733	-141.811439297	25.988057898	177.904806671	-100.077909855	-45.0153444434
Sample357	171.563702251	180.330751413	178.566510001	227.760929898	245.686223762	-49.428166747	-98.1528366445	58.3159325085	76.0198717625	90.8531270621
Sample358	173.674753192	181.145113831	175.893245538	-168.60114844	89.1146303088	109.197725943	232.159196953	-74.8854032162	-136.266523864	-125.120384327
Sample359	173.279450634	181.696431587	177.326476087	101.853353081	-137.196624046	9.95083923391	41.3314727169	30.6992105997	254.509077382	83.5562311148
Sample360	172.982603001	181.539938116	176.912238538	-204.180627636	-140.304195987	61.808696153	-134.40850025	10.1685491758	57.5073431858	13.4575351281
Sample361	175.055708292	182.965963897	177.204406295	-132.587545519	62.6985399563	-60.6053066604	-11.6711374553	-44.6968578444	63.9844547759	204.494150291
Sample362	174.264665531	182.551456052	177.374780637	10.5042862986	-70.3359218559	-99.4840748494	17.0369906586	-80.051598346	33.9146705934	61.2045361424
Sample363	174.434396791	183.641823644	177.905735266	-136.181340994	-139.304000799	-107.708315114	228.258479917	-33.5260813629	-118.106121884	-122.228898693
Sample364	175.094207483	186.522492424	178.241294666	190.524952902	-44.0152669159	-216.281728423	34.5301193453	8.83600527495	27.6664387824	172.669468465
Sample365	172.531143444	185.229064033	177.624332768	48.3061299288	34.4142995212	195.875310967	-216.019557321	104.448137576	28.3016027934	80.3752382163
Sample366	174.810509826	185.4860266	179.837019307	42.8298727501	-286.653852127	-139.848528739	-0.276119427805	-124.420520561	69.462240486	-93.9353614228
Sample367	176.397081253	188.023220418	179.735166295	29.6429632949	-171.532234833	-40.9646947987	-124.219916754	44.4329875029	-157.749006948	-33.1951147628
Sample368	177.072350268	185.70987091	181.048516979	-75.2200059546	80.8194055269	162.452757049	25.5817089597	-60.4971670229	-69.2181444471	-176.143060811
Sample369	175.807108706	186.977536793	181.898586785	143.63232182	89.1441599334	48.0628412529	-136.033623539	88.121353951	54.2288394622	-124.277189609
Sample370	179.158390947	187.325820472	181.550444258	-97.4542398214	116.290515279	-104.884177368	-146.546199819	117.780821865	0.261099123465	71.9998127233
Sample371	181.157855721	188.233871543	183.74182658	35.9189650052	71.6270810291	-53.6281235827	-63.9661995872	-12.4780939962	12.8572634358	-14.4430173852
Sample372	179.939317344	189.110877226	183.945725205	-83.5826611019	39.9266533106	-66.320206738	57.7650724919	32.4368330741	163.328955654	-30.5053251946
Sample373	180.219035701	190.27553361	184.558910017	190.240030792	-147.347548342	-13.1060288842	-194.160094839	-55.1642211591	-95.0333375615	215.031331003
Sample374	181.995441025	190.050287675	184.382764437	153.968838116	-246.255140402	44.8981265202	104.286943612	-116.688307965	-2.38424637335	42.422402562
Sample375	181.788569741	189.416389245	185.600401199	12.1222250956	-160.453184805	74.1358007294	27.2677811732	-125.338345905	59.1317340281	-25.3028031449
Sample376	182.303731417	190.999023549	187.147783974	-68.1409245231	23.0362405024	-228.84083143	-147.728138785	54.1584678406	200.83349864	-220.317854301
