Sample	Gene0	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9
Sample188	94.5803685062	94.1091601427	93.402244119	-246.003745932	207.933668401	284.652728712	-119.424466758	202.489537003	312.300736147	105.026500385
Sample189	94.2791350141	96.1489954424	94.4755890263	-59.2628730203	-0.398223025358	152.57126172	308.07850281	-247.605878513	177.65770304	150.252296485
Sample190	93.1121884208	95.6275894704	93.3582870899	96.9266844948	-17.4207610978	262.039554754	209.117992796	33.6135935014	208.968776391	72.4716956835
Sample191	95.1526080561	95.5016426498	95.1582964379	-85.1570668641	-433.849975385	-142.360159521	-10.089181491	116.381794724	-133.017262526	-99.6136802644
Sample192	95.5763276621	97.1616599159	94.9728158249	254.590347201	-170.213974451	170.616117798	-220.666860171	331.51056525	-148.612535919	-84.9962089807
Sample193	96.1287688839	98.9606893336	93.9363006459	110.377454187	153.409498166	-10.843567412	-64.7908393214	358.65356507	25.709210594	118.174787839
Sample194	96.2938056818	98.7786426016	96.4196645671	-251.061927343	202.308984073	-253.29113086	-215.633732337	-87.6472605458	-3.27778831244	209.936457902
Sample195	94.3188921609	99.4702235445	95.2798216181	109.184580716	134.592212424	-59.8750926333	-31.1282989501	-94.7863569397	217.320540099	-9.8366614938
Sample196	97.2006540887	99.2015517144	97.1796393911	-75.83833993	-122.184047488	-103.827010519	29.5668452112	11.9237390649	68.2408622717	-170.537985716
Sample197	96.1468527232	98.7824313782	97.1541512305	-283.653202971	106.069656615	315.360304018	253.589024432	220.397639889	-141.595143728	-153.709359945
Sample198	96.7187137274	101.047882538	97.3275074052	2.99558176518	-43.9418795281	-102.154810706	443.50389528	124.707899448	-373.899943597	275.036865241
Sample199	98.8242709426	99.4099857923	98.2251082732	25.4971583226	151.568189833	-66.9023934785	-234.936367145	24.4375618615	183.671970063	-32.9341327689
Sample200	98.9891670058	100.32938522	98.2250733339	-9.29327714198	113.545676237	196.586413472	152.036147176	-49.7489091138	168.96454594	322.228215528
Sample201	99.0594201312	100.962011119	99.18883034	-141.904212563	165.586365985	-176.005348179	-91.2980680436	172.563975964	121.646793151	120.512376193
Sample202	98.9709536592	100.548603125	98.2576648331	136.81371499	-89.8348625664	-13.3810495885	35.1090724392	-118.312354059	-95.7210100359	-88.0580690077
Sample203	98.4094092363	102.173484441	100.26405118	16.5793940989	44.7211584625	-82.3071802142	-0.0527562367186	-79.0491960112	242.765625107	-264.220689469
Sample204	100.909317647	102.914269646	99.2587608318	-75.3360889657	215.623286596	105.544853674	47.5460067856	378.594481807	-150.941941426	23.52441029
Sample205	101.299545177	103.641305483	99.4601745488	57.1185301804	-83.7871414494	-26.1303863241	187.131894315	-184.186116839	-42.6213883749	218.450821031
Sample206	101.345969333	104.683404392	100.682499299	-144.970264159	183.515961675	91.3003953925	15.3977773596	79.1366047779	-15.8117849256	96.9522771485
Sample207	101.623403758	103.919190271	102.688010853	63.6260482243	246.46510804	202.19441316	95.3446698068	-99.6696669803	172.612698649	86.0601495812
Sample208	101.825633519	105.598636154	101.224236375	27.27042041	-189.447108025	307.875185122	-14.0960377004	-181.759709785	111.356802536	-215.061392868
Sample209	103.235910735	105.399111083	99.6718623518	-59.843078755	301.298045142	0.507130460728	-189.696278228	-201.358603392	-106.423801213	45.7946267653
Sample210	102.220227815	106.295483231	100.405033806	9.33462247476	232.329542663	-45.1149191294	314.166808382	-190.278600196	210.30942727	5.41602284448
Sample211	106.300421011	107.223925826	102.561794223	-359.470924081	-20.5526415407	-176.785595628	4.42456878795	-182.669749639	258.715828773	230.508873455
Sample212	105.811851471	108.334220726	103.954714841	252.833362285	227.683811335	-10.680636942	-27.7937898762	18.8485233839	-145.599991493	211.48045793
Sample213	107.09655504	107.350659464	106.87404788	-152.755940508	212.239384129	-178.108497503	-517.83736839	362.706536259	73.3783482936	143.479231695
Sample214	106.171531257	106.741692376	102.038058606	-217.904505092	-190.500733167	-18.4970847031	61.4501074654	66.6273490508	-324.40804451	19.1234336748
Sample215	106.862584105	107.078048492	105.61071604	190.106909746	-68.1570515895	-382.879018037	-133.854830858	170.465415538	70.1644524789	21.8721303489
Sample216	109.008721393	109.297831636	106.483215365	198.45077746	160.470382722	62.7934178862	-27.7216058133	242.39098606	-146.255104997	-280.960525018
Sample217	107.279142391	111.843121884	107.729518487	59.7600896212	242.430165099	379.101306513	273.512955282	59.1284876524	-207.443128427	-37.5148379475
Sample218	108.887021807	109.813509193	106.364023892	115.823781684	-535.620498023	-16.3826741625	-287.066818594	129.930835054	-3.03130759834	-97.0345602032
Sample219	108.753910026	111.745009863	108.569576807	180.502518604	301.709839435	-290.246419998	-192.112299323	-146.558934632	273.815726194	166.94322599
Sample220	108.536732657	112.609496944	109.610661811	-141.683762053	18.055983027	-232.159637017	77.3931571467	66.5386111642	-62.3629521669	-72.0436162784
Sample221	111.927298754	113.035218951	111.140179776	-114.399467773	57.8308429576	-374.210526187	-8.51074556899	-138.56038307	-81.7994791634	96.9803599787
Sample222	111.313930986	111.022294879	110.064514748	-94.4761703481	-121.904955302	99.871787281	73.604668045	34.3971298865	355.196979499	228.035788858
Sample223	110.388257243	111.431031781	108.27766897	-175.678803895	184.255584484	68.4092457836	62.431932907	14.1303344282	-108.575765023	-57.0442414355
Sample224	112.268986518	111.98415811	108.918620658	-104.254860817	-197.616837585	-215.799591584	-141.775457738	-9.27424311228	388.3451143	49.3013403183
Sample225	113.347257288	114.277512455	108.598399258	202.955671545	128.689008628	29.9784981681	-223.427686329	199.680298011	99.2521298868	4.83478014603
Sample226	113.468936969	114.746856689	109.320797721	-198.009499646	-233.854632126	-55.8844375819	227.705740011	-28.5759409794	204.833439359	164.91196945
Sample227	113.665193764	115.090701391	112.430705396	-236.023169989	-355.883810898	-62.004859879	-107.69536825	63.073575158	34.853330194	115.124040094
Sample228	112.327679999	115.46361548	112.287865759	481.763001969	-9.763532821	48.2722078381	304.64710932	280.001515984	-20.4013217038	26.5364543277
Sample229	114.325674492	115.162148482	111.85933872	-173.84970158	487.369430416	-0.178999299621	-166.076885202	65.2049974443	96.2525469464	118.73338381
Sample230	117.166118347	116.153300151	113.864390791	253.921085237	196.812292729	-156.194216133	-89.137889442	-23.6981449584	114.392430859	44.1499832997
Sample231	117.232529783	118.263413689	114.368812002	128.199258911	43.7518632549	110.924428032	149.063081279	-321.500831271	92.056141868	203.090247699
Sample232	117.309316633	118.630808907	114.107910477	17.8839316636	-136.710589509	-30.6387978924	95.9605943788	-172.12527175	-325.703392551	175.772577417
Sample233	115.764416291	118.956323266	115.382004832	-97.1425070412	-226.08700659	499.559981828	10.1443889937	-26.4039977918	131.043334274	230.84758794
Sample234	118.354665522	118.544668939	117.144865114	145.579175076	118.017560617	-143.450066842	17.094939582	-113.847144412	166.661177715	-179.754210118
Sample235	117.859681352	117.325900451	116.88200654	-57.5420260717	316.092790662	209.192344225	-100.921547899	48.511960356	-277.288812405	436.798831379
Sample236	118.300995482	118.470170868	116.710377453	-143.369183936	91.4760006496	-327.377144439	190.764851841	87.2552163408	-207.298319598	141.216468159
Sample237	119.450029046	119.284761044	117.026815201	-185.030127518	-125.504719368	51.8647133091	134.996890005	-68.5598115081	-193.196824471	261.063834197
Sample238	119.169358029	119.21758029	119.4091695	-181.867265271	25.580032628	-117.537341069	51.8818022754	183.027180888	178.463840178	73.7696336756
Sample239	119.377466749	120.560129036	118.569092384	31.4598332576	100.316677159	-164.700838334	187.870754473	131.476937857	-153.639753912	145.965412231
Sample240	120.65745711	123.455511254	119.016346809	307.088171022	-157.473880295	81.9195180329	23.8240613592	-117.073397781	26.8430691267	246.650160697
Sample241	117.517255372	121.441145433	120.521440908	30.9552705754	58.0109448089	-104.163390659	314.508003246	-131.650666667	90.9577438592	-26.4966261139
Sample242	119.85530114	122.86033921	120.08416111	-52.3388715055	119.887634635	-292.454563145	47.691734211	371.608620512	-64.7264174013	11.367797267
Sample243	119.115327761	123.959985372	124.050639214	296.10126234	-144.815031239	-12.3300471961	-44.6600884868	-100.416664485	-151.362437727	277.627143039
Sample244	120.879430643	123.262543624	121.713932437	-99.0803878264	-46.2393284938	79.3939292068	126.477686494	-52.0844441858	-68.5893557332	-134.510546759
Sample245	118.75442636	122.709220332	123.779085736	-273.309673503	121.362697815	-122.181389863	164.363266684	238.477350517	-35.9422620238	-161.726232143
Sample246	119.073955927	124.415419908	121.629395013	-180.343793278	107.719748257	102.719227597	-81.7057443376	79.5959209038	-88.4186665367	182.345746799
Sample247	121.74730883	125.353982827	120.441062765	78.0392242052	-232.571816515	-10.1284942045	-109.125028546	-225.712249844	125.674612607	32.5461036047
Sample248	120.718749954	124.946716476	122.98421753	-35.8313389511	200.236363322	-115.987756697	64.1626644079	93.9522311448	-20.9736679149	-97.302052025
Sample249	121.995807113	126.131392676	122.194671568	-85.2691664786	179.296095657	51.4441697159	-332.013060866	-91.5166328074	195.936342989	80.7099499694
Sample250	121.223710826	124.545424822	124.371770564	-153.853741339	172.688834004	-225.408016278	-164.121539376	-117.516473228	46.2649072067	-48.9250253659
Sample251	122.942308526	126.906876717	125.620047333	-339.635928459	-110.822214748	36.0146777638	-112.777396668	-7.88558910583	33.553601588	75.5974022728
Sample252	122.013562086	126.273781656	123.614744986	62.0860115737	33.3154733089	-206.311734233	-246.961578928	-347.042312798	164.482995658	180.570238983
Sample253	124.175912282	127.893146141	126.711015709	26.0036229683	134.848596939	219.885156454	-313.101247453	184.3346094	382.89649686	-57.0541038486
Sample254	122.796379213	126.364983665	125.636841054	-218.982667211	239.945764339	56.0466938485	77.9344908424	304.774723465	239.861962563	292.833455447
Sample255	124.491991622	128.944656072	127.120238041	207.620457586	-57.7550590647	-62.3346487213	-96.0850838499	13.10554238	105.091678645	232.854755476
Sample256	124.619257313	130.087745663	125.768288922	-55.1670730278	-287.880910118	30.7690400106	147.024730345	-23.2826114525	193.362503329	-167.153297724
Sample257	125.098330854	130.062984209	127.908366225	-106.910156934	157.614139921	-37.2859851076	26.7467522379	-307.948782416	134.525495603	193.43015929
Sample258	124.179167647	128.994446692	128.700433157	-266.937548243	-6.43896741688	39.3423911388	6.09965286759	205.079357092	319.066842049	-58.6323014366
Sample259	123.525521926	131.007446801	128.533126838	-109.371476389	156.096807564	41.9614162729	-264.112969846	7.25379659926	-54.7094983255	-0.810378275242
Sample260	126.041344625	132.144485105	129.362563539	-40.9006489759	81.7307899886	-334.861551618	226.862366771	-113.587878077	-180.468253098	31.2797528534
Sample261	126.715239234	130.040084269	128.835625914	-19.5935488458	206.508812864	-109.242115726	-143.32698002	-20.0992627117	198.187168906	9.35855956748
Sample262	128.158038894	132.240913622	129.151242767	152.292694465	327.440781807	109.523575579	25.641137928	90.7747750651	-75.9098911063	-222.785090531
Sample263	127.82617099	132.817893727	128.265319236	-81.5350301148	-103.872419012	-48.9241910649	95.3906145177	56.9441480309	251.953157207	-274.683857635
Sample264	129.653553144	135.770935	128.704955466	-28.3934759524	81.0410824145	261.87017387	10.9284576013	-84.5365054263	157.200661183	-2.6790038317
Sample265	129.542846885	134.753630927	130.764030771	73.5893299345	-152.927118668	231.161247868	-277.568294347	41.3525374131	210.008923619	1.04249897268
Sample266	130.343028404	134.725137541	130.591534912	205.946946652	-433.026972053	-45.7021788844	-191.061314183	-131.86637021	94.158287173	15.9624209678
Sample267	131.398577443	135.008560353	129.140838134	136.087563983	222.406565861	266.511595408	-240.594979448	-46.2353952316	-66.8084956824	57.6829754733
Sample268	130.321238944	134.322765997	131.601472809	-145.248569015	76.7718911571	157.310601771	-69.0130387715	-251.50424701	-13.0865066875	55.9255830679
Sample269	131.179772568	136.253462154	133.841768123	171.006567055	71.2463952687	-86.6006820594	145.084553876	-20.3219422721	149.095596807	-245.536020042
Sample270	132.070689876	136.738321315	133.912570779	196.796296881	-95.2579567283	-81.327525503	133.035835832	4.03936179836	-148.360043061	28.3084625255
Sample271	133.705473785	137.714005596	133.235400034	-122.782223134	-176.584138877	-38.5620304187	457.836802052	191.557723598	57.1983704223	155.092402414
Sample272	133.860612417	137.54133907	133.24115366	84.9093700493	33.8450552739	92.6696018107	374.122181217	-193.207907539	4.40869967995	237.310827656
Sample273	132.869780725	137.893969361	134.306743773	112.294575602	297.918816503	37.219558014	-34.8582361631	-294.216160849	233.495678034	40.3896880057
Sample274	133.289385325	141.193054821	132.308199048	-85.0361623027	-84.8889455616	88.0629241739	-129.470064609	-103.257641826	-322.300231687	179.942862619
Sample275	134.67593451	141.454340416	134.763811237	-12.1312036125	120.429810465	277.099800207	270.584475229	-249.775509542	-79.2475294564	-81.1062004181
Sample276	134.65800176	141.58841515	136.347927995	82.3641182601	-164.289689454	38.3226097443	110.974546657	233.313659152	-297.184393821	421.968306119
Sample277	136.143738145	141.272948834	135.084002542	353.228361437	27.0334644557	-133.506406042	176.49153768	171.447113551	163.825286266	101.953313161
Sample278	136.611547004	140.976190365	135.936632621	52.1769992103	-559.773994518	-123.375404907	36.4118612151	277.794243687	-109.068385311	-85.0520518772
Sample279	136.016477223	142.154917456	135.994065025	-259.452460828	-189.043380134	116.362189758	103.446646554	127.940276105	449.771376595	32.7533331577
Sample280	137.859193809	143.588202263	137.933989827	366.699261668	-124.627319963	-160.814298354	-134.470316618	68.6271616305	161.150943551	167.827900203
Sample281	137.946822429	143.654083776	136.311800904	-98.003777658	60.3235833015	55.9023767772	30.3084452756	-323.003514301	203.368594698	53.8432005799
Sample282	137.50627409	143.27866201	136.63524725	92.9877187615	1.31595682807	-44.7658038904	-256.913896828	-35.6441958457	-73.3373370751	48.9469047679
Sample283	138.505746171	144.428307599	137.656442487	200.273245075	-174.527364186	-181.460976427	57.2586340242	204.785093249	42.2819551308	-5.61765586321
Sample284	140.349503287	143.798725702	136.707417786	-50.5659130204	345.399519929	-102.976680292	-95.7601113275	-433.825032394	-117.562710684	-131.85345665
Sample285	139.794730778	144.777179781	138.152150081	-98.6318375593	30.8695659847	-132.605752577	-102.448729785	-273.086834123	316.081710161	-184.902259161
Sample286	139.567941137	147.143394026	139.804329457	-194.513367735	-216.401342163	-31.1220013276	-113.488640544	-18.5759992382	-86.942963319	186.657536473
Sample287	140.835650879	147.336818446	139.715418802	-354.167381589	89.6960572303	-253.060782872	126.399409085	203.10538457	-11.1749099079	161.914833039
Sample288	141.459936695	146.621466604	138.672268946	-27.9576175076	78.0628262332	143.984106093	-156.264324983	-139.108327794	-27.5034083518	-292.176399568
Sample289	139.631566646	148.176057447	140.985160039	-39.6304605505	62.2922564842	-295.724789551	-209.514648112	-195.122322325	-238.272741607	100.337353986
Sample290	142.934373154	149.280295969	139.838777136	302.882937737	81.0088964051	66.9771045554	13.7983355389	214.030162954	-69.0223893846	116.608150482
Sample291	142.914620344	147.170982551	142.614078735	205.820245212	3.15991815546	-14.1967887593	-200.153960422	-92.174445145	30.294333571	96.8073721891
Sample292	143.327136186	148.878113302	144.304671755	121.85469195	-263.484267343	-196.360533859	197.278502004	-133.689427757	72.1967903994	-158.443757608
Sample293	142.808180136	150.961170183	143.766178308	1.05108198976	223.096308774	-57.9708297749	-30.4288013198	-20.950023707	-125.330936566	-3.65302942024
Sample294	143.576236477	150.442402218	145.911626339	-7.02904954666	-21.1105686994	259.321206469	-84.8373698829	-55.1761484442	-174.759389268	-303.704483961
Sample295	143.916928414	150.709468808	145.82248588	-113.33732949	63.6899361892	-88.9305147042	160.440397344	85.9881686801	94.059383392	-66.3361695774
Sample296	143.256518067	152.177170841	147.400417133	-372.142564847	172.568319858	293.220944754	136.231389342	351.168464192	159.518117134	-83.465343021
Sample297	145.081802457	152.818762776	147.35003538	60.6569162429	-111.699629087	-65.1860957025	38.254237661	-451.850863711	32.5883738469	178.396515496
Sample298	145.714753138	150.729897585	148.181663432	190.615344559	-141.0082263	254.809680345	-125.670144755	41.5154748229	-7.92512598156	-32.4165822237
Sample299	144.437681033	152.216311534	148.406544305	-182.570618262	-44.5883742362	10.7249329989	-96.2823270219	-17.2542878733	339.060865686	-435.096639473
Sample300	146.29461993	153.261775599	148.390264697	-61.6054270824	-48.2952816173	-260.098515923	-167.597891692	-192.763387941	-1.93613219531	90.2113578969
Sample301	147.098529314	153.20089474	147.63596611	7.16683649508	56.0780398499	-36.6426520168	276.132601312	-133.810754675	-292.838846921	50.8140074783
Sample302	148.4127203	153.097933426	148.579730493	135.896665379	244.074039452	204.291313299	38.3454155853	274.147901325	-140.643473136	148.173061348
Sample303	150.156822504	154.424778686	149.664687134	82.4279896198	145.704932477	111.431401668	144.806212928	-157.640318157	33.9328231357	139.835491448
Sample304	148.084283942	154.264800195	148.522405154	108.802631944	-5.710724258	26.9197989814	-159.537674684	174.571015443	-50.3591804823	141.584372765
Sample305	149.893351366	155.865170236	150.588159111	-78.6912673886	43.1739397286	208.423234665	170.903401477	-331.159387687	88.9380513473	-51.9749281903
Sample306	149.613959376	155.865383322	150.575618051	273.070555135	-116.340465598	245.669187917	-4.17164759416	-252.179152058	106.80759833	148.212371901
Sample307	151.658143742	154.717828085	152.072811801	108.012182138	-428.845366379	90.170199709	-64.4061760544	26.6625157533	-175.978039	-65.1200930775
Sample308	150.101820333	155.867065485	151.055225319	62.04974348	103.051689432	-465.866952748	185.863271352	-181.204979079	-288.000485395	-82.4307447779
Sample309	151.074417787	155.214781013	151.285324195	158.038794271	95.9994683878	-73.87467847	-206.702885065	-83.3216040975	50.2412865742	66.9238801547
Sample310	150.161367814	155.96467174	151.315134447	18.0459641651	211.549118015	-116.321427857	-2.14900341382	-125.819738226	244.595257804	6.20767350296
Sample311	151.348936293	156.547354475	152.54916953	-80.3332726832	151.395910181	-471.47921554	19.6473447078	45.1706568435	46.7871164914	-199.337131957
Sample312	153.809609432	156.108218174	153.763471248	-144.8831879	-91.4820443421	112.613094673	386.055195384	-15.2987169278	13.8181537519	37.1632746484
Sample313	154.005229961	157.410767092	153.076692005	1.9741588598	137.279147944	-142.285055641	-177.37916638	247.989617318	21.6153811967	94.227063628
Sample314	152.99963921	156.325475421	153.677410397	-8.79616280667	436.662993106	220.195898644	-61.5570505074	431.546825105	258.454211011	26.8204832785
Sample315	152.643413633	159.828742058	155.441534378	77.6416748437	-131.552399424	-344.321860798	23.8408201455	-193.159572181	-143.033976202	-93.4504071101
Sample316	155.641199488	160.187140087	155.834781732	26.9675770134	-175.692907601	193.702333948	438.253411427	-165.633471826	-264.055350843	-109.711626504
Sample317	155.242042687	157.774963257	155.257030098	92.0042672447	3.47670840885	-384.360143026	336.211475986	-162.02214543	268.96057492	-175.671005905
Sample318	155.265447822	160.544157541	156.898274744	-10.2448515986	53.224559439	96.9811066565	61.5830322132	395.297575668	-191.12637458	106.461989804
Sample319	155.795890423	158.068105215	156.561010639	-37.1495919973	-225.000108371	-124.256230386	262.182715602	130.53305777	-102.612066343	-253.938901
Sample320	156.333990475	158.816921991	157.962486904	185.577565821	33.8160776769	-25.0775382889	-194.652272699	249.62942714	-117.443794069	-17.0743073016
Sample321	157.102785567	159.098755764	157.198130103	-73.0059825896	-144.93322365	-215.058043363	327.71407614	24.523686579	108.652512663	199.324618088
Sample322	156.952415792	161.042369608	156.539493735	-151.827963466	131.172990138	-135.350652788	-322.586806388	-66.3626628063	-87.476396108	-375.36996971
Sample323	159.164865849	162.951867931	159.649844087	-242.281417171	-31.2184399817	-138.583718254	78.5595408731	4.99334461419	63.9283029194	44.2002442249
Sample324	159.379604936	161.752172477	158.881197313	-23.5021479978	-190.6910687	-208.655250015	56.1144672185	175.746506879	39.6410017874	226.300989618
Sample325	158.05553259	162.380050823	160.373313526	325.79907515	94.8804313973	58.2755747133	30.3693077838	123.144478127	-115.826644279	78.4341414043
Sample326	158.391108392	164.269521611	160.961931106	284.022822093	39.4151462554	124.189794444	-97.9452136008	-369.510899005	-166.276200735	121.059563721
Sample327	162.015924784	165.845702597	161.21199445	29.6912968754	211.511204694	-250.378922877	4.60765195463	79.6336925087	52.8943876336	-287.28548621
Sample328	159.657328568	166.502257139	161.823844396	-32.7868728378	-98.6094865496	20.7475734447	-235.767597938	247.631735073	-207.452171545	30.2331051009
Sample329	160.014463164	165.281622859	160.279340406	42.3225707235	224.51052393	-264.34301091	256.857419867	165.056735259	-443.021110319	-139.983232141
Sample330	161.025786849	164.334370446	161.629310781	-97.8110166037	-266.096755155	-380.622135593	-240.273789964	-73.2199202552	52.5911607095	28.4638118625
Sample331	160.822444346	164.506878319	162.809629614	-223.331207244	-196.553563274	55.6667353525	6.21939041029	-147.823112648	50.2145490148	-135.487986264
Sample332	160.29534457	167.036671372	163.067221556	-120.140105678	-338.230535852	-84.3157853209	-310.737462474	158.443197014	49.0488707572	-53.368502413
Sample333	160.245846685	167.609648402	163.033268587	-186.657885506	1.51612704761	-96.0691980198	-41.2137453033	224.663535489	-223.237243868	-59.9317288684
Sample334	160.871603107	168.370572984	165.987179738	-186.463308928	-118.443158154	-219.200090761	50.3502888253	-111.414095326	-49.2073948393	-101.67064867
Sample335	161.142377808	168.425526211	164.076723428	-108.938596106	-30.8378717532	-41.4617754681	81.7386442702	-300.58532121	90.4915285398	429.820153498
Sample336	162.257998154	170.231395801	165.82339893	204.319048792	-117.746010133	198.148343472	192.706632475	-58.1815931085	36.0126884019	139.802694116
Sample337	162.757445036	168.262675239	165.647836651	-97.6878577558	-105.290890182	60.282345444	43.2906198736	-406.794828135	271.58473974	-208.854569318
Sample338	163.660611972	172.269488896	164.731319128	316.076645195	37.9386170841	-18.5453072699	157.597852328	-180.635166084	240.19222702	-15.6027204872
Sample339	164.382280698	169.629794669	166.751476667	-248.440586401	-51.8808997403	30.8842357655	240.330617503	-78.4100781058	-64.9546648988	-163.077301758
Sample340	163.16858764	172.386981119	166.45733904	-65.7040292705	64.2860218381	-164.12092395	-262.077637883	344.915910706	58.318914449	256.741924033
Sample341	165.158924104	171.601074197	167.879525898	153.469528844	263.823025566	105.594491103	-129.175383359	176.288960151	104.197610063	133.491384911
Sample342	164.155233998	173.660888223	168.597781138	318.673859421	91.4552488468	-0.660731041493	246.49718361	6.06724760134	-248.792769522	-279.963607971
Sample343	165.35409655	172.743744211	168.613200323	135.71790831	-52.1815814855	102.086672931	-274.327089325	219.966597547	-136.187655052	-81.0289813311
Sample344	166.308588103	173.016529569	168.734515316	-264.818723931	-119.314912537	-24.2245923517	253.642889735	166.233241247	-332.992677285	-67.1492634332
Sample345	166.074510754	171.909855842	168.333288958	139.935992517	-0.356748047787	-289.347633821	255.265756533	-221.272277866	-114.620829733	25.7041637391
Sample346	166.281574611	173.537693348	168.686067235	57.1850903874	-465.63176828	-137.924053965	-147.284275154	203.244585314	-335.187921325	-248.518167094
Sample347	167.689445001	174.158292778	170.721781905	154.71919338	156.191117702	-195.638779073	36.5902269152	59.6084013725	128.176380976	55.0926974205
Sample348	169.104162767	174.402673082	170.000537458	3.43438916135	163.377864765	-107.463426239	-406.172589001	-123.734227865	-31.9448875322	-190.057742502
Sample349	168.698193971	175.743801768	171.241958519	-12.9653561454	25.2699168139	-104.82767643	-139.856695888	266.119633172	52.1889961171	161.526431369
Sample350	168.395846435	176.236498138	172.135933519	-57.8287491801	469.903320218	-117.745205739	-208.426099333	81.4143474637	-26.1076088579	-325.178233984
Sample351	170.730016816	178.299513437	171.313806015	163.774914457	112.559535904	-96.4213619137	81.9958907391	76.7588653223	287.154326399	277.32504512
Sample352	170.06621622	176.610074489	172.881816356	63.6269982738	-36.8226201473	59.945189051	-149.356304017	119.369806635	-228.949866825	-11.606898747
Sample353	169.804353152	176.90693634	174.262712909	66.9063565617	357.093892294	-285.451294335	-297.680723719	-57.4800746863	-234.265665453	77.374241645
Sample354	171.231532249	177.888138153	174.358096385	63.4214653257	-149.029673561	96.2309369758	139.492739914	86.022321996	204.329036695	174.035389203
Sample355	173.179061586	179.084862835	175.038242684	19.1779799762	54.4866343279	377.403455926	354.869172014	-263.586331383	-12.469619362	84.9462970025
Sample356	172.389179698	180.397909323	175.151844872	57.7453305382	187.274669788	-39.115486458	112.088037056	-59.4258696504	18.3968079436	11.9503858428
Sample357	171.581981912	181.237616047	175.486437713	-108.456814184	-245.672218838	-179.18790894	146.477199796	-4.62870689529	180.100280858	-136.312350765
Sample358	172.234404553	181.995623436	176.350494273	2.91550601742	142.883496721	447.085834645	77.6124532292	-340.882383122	197.862371838	57.7680483693
Sample359	173.665902193	182.122227069	178.511015052	70.5376277716	-7.67885144841	263.924425163	68.056381405	156.117771129	80.9909547196	-208.495185066
Sample360	173.138894819	180.67729242	178.128785867	121.952220209	-89.4932111471	164.946112618	104.557772254	201.561575569	-165.981525496	55.7187210165
Sample361	173.685188919	181.480293554	177.999147251	-32.2980517667	-328.056134373	-108.045857779	6.72519588375	107.417057844	187.643617197	68.6132419512
Sample362	174.309236718	182.269567633	176.206662117	101.389723344	269.802289205	183.354642308	-42.5661625917	125.106939371	-33.2221551135	-221.642161835
Sample363	174.565675907	184.073365561	179.125767446	-40.0986998587	268.892618361	152.337729341	-218.658858912	-210.72075052	288.356401397	106.679770827
Sample364	174.472990046	182.996985856	178.264254374	-12.1581261996	-205.138363207	-211.243157831	-52.7723607998	5.93619903149	-144.933539747	-102.065117576
Sample365	174.603902869	184.849511765	178.454498653	166.183309105	-70.1825300046	91.2241593765	-78.2352089173	-121.959216483	239.224971985	-202.057525226
Sample366	175.428284288	183.176908135	177.846023607	-190.39917147	90.6170132854	-162.086629583	-326.690721101	-99.6084424688	-250.824260639	3.10151069574
Sample367	176.694361414	184.75674612	181.096112818	-157.193481344	249.312656687	-124.983028946	183.042861067	75.1405642621	-397.357074868	9.03129180383
Sample368	178.848841042	189.12925358	179.382257307	-111.270204982	-258.526393719	138.827361667	358.018865075	110.12113397	5.80582624552	-348.625033065
Sample369	176.922064418	187.684051538	180.717422926	209.53372467	-131.524879164	-486.689744673	-170.817719065	-178.898297209	339.783475308	-126.009782275
Sample370	179.102794365	187.566250503	181.332182786	-43.3272195113	-264.116957314	123.258860117	-61.7256678744	-383.573943613	-74.8407728017	111.106185642
Sample371	177.685957076	188.732806391	182.412481749	31.2682226148	139.317452378	3.17794203071	16.2866645316	100.252499283	81.0148356042	79.6864342009
Sample372	178.013302319	189.456442163	183.983044458	215.023534658	37.0327077938	141.645787918	155.377635414	-14.94890099	72.7285639184	219.793230007
Sample373	178.962925763	190.004656992	186.342685104	258.843686887	-48.3880691132	-4.97145970094	195.920252688	235.622392597	142.85014705	72.28209988
Sample374	180.656937961	191.003465469	183.8151719	-111.427641003	140.845561205	215.990646057	-90.3315708801	222.211933222	168.918172479	-136.118775126
Sample375	183.216099583	190.258710457	185.589865704	-3.34803927636	-7.32819864267	-132.573100435	-77.7717936506	-48.6567150388	84.3548774757	-167.336127761
Sample376	183.917475548	189.524495459	185.870611163	-166.670961836	131.664269484	248.649470563	-274.30970893	142.201636973	-42.1360862963	-60.2962673318
Sample377	185.903841041	191.993982547	185.189653241	-4.46099021744	-56.8530826721	148.01992363	215.197166388	-58.7274475925	-149.996986721	166.222116599
Sample378	183.86670143	193.814428727	185.760074359	-332.119958974	41.551359154	-235.54471531	-81.133540209	-50.7173485492	30.075887638	-64.8049213165
Sample379	184.114247861	192.959062054	186.426852016	-408.768433464	-33.9810930994	-60.9713186452	290.996345484	229.337108829	-55.8013048988	-181.765877769
Sample380	186.635742231	193.51150872	188.513172883	-223.087753904	12.977807587	-48.425626164	108.334208258	-175.914046009	-0.300159192404	-84.9070881466
Sample381	185.048064679	194.767135451	186.93012934	-79.1586267035	90.9163432508	135.482836411	-68.5250566635	285.416166239	219.166146947	180.24422119
Sample382	187.545020925	196.178264309	187.043932965	-158.148236548	11.2940049244	48.4858030649	206.048480715	50.7782985027	43.4625613548	12.5961084522
Sample383	188.818715124	197.078558893	186.518951849	63.3426318073	81.7702719187	-65.0283686571	35.542846296	116.401137977	218.72675306	-194.902543495
