Sample	Gene0	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9
Sample190	95.1654903206	97.0450578953	93.5987618496	333.658926425	-210.867664473	-715.827311426	-203.644593994	297.073513469	-96.8614143581	-276.778826199
Sample191	92.8413708359	96.6254162878	94.3485862597	-341.484032241	-767.118286225	45.198750746	-349.14673619	-96.4597818687	334.750743583	319.096904448
Sample192	95.0685870829	96.134122464	94.3117774239	-522.711639576	31.5271335552	-287.612720921	15.3632237721	80.6628858837	253.774735337	-136.086227721
Sample193	96.6786868304	98.3358807917	94.695482037	-130.796655984	137.476421168	-75.0997125693	36.707212571	248.782243722	-122.222886076	-82.2322322662
Sample194	95.5953574969	99.1157024334	96.4799071076	511.575844148	302.923601203	64.5058228406	-688.759637076	-350.478080853	48.2223276875	-183.261877255
Sample195	94.7430300757	98.8441670628	96.2243280436	22.2446246554	-508.385916759	266.066932434	235.72852118	-315.952422958	-584.765625611	-179.659265463
Sample196	96.2667171339	98.3135618074	95.1151866398	124.338368412	313.060487587	-268.134684587	-137.305224168	481.066037138	-145.486744794	432.165484651
Sample197	98.7232162473	99.8092963727	96.7078722141	-440.445430075	443.323448183	207.722393627	-398.497599331	-136.433002043	-42.9562622087	-644.278010326
Sample198	96.77956334	98.3312291835	97.4628366289	-315.021871315	225.783287516	-231.753313475	237.226782569	-362.864965069	66.9201036955	-114.503694607
Sample199	97.9331101531	100.235400075	98.0549669386	375.492106694	138.411549089	120.021418031	-52.3273554937	259.716286691	-61.004516734	-685.475744862
Sample200	99.2347958957	99.8930450606	98.2626463959	92.1846782241	-53.8922867037	328.426543583	-272.590025148	441.252864726	499.008403028	-281.469263596
Sample201	101.983135546	100.615111646	98.1252573586	350.479808184	-311.579350689	-164.442055513	-108.020389409	-463.664862515	460.358207588	-344.068582633
Sample202	98.815758648	101.275567743	97.3078212154	197.753657594	2.59473804781	105.28209491	468.724471146	-377.531954945	-388.399850054	367.387081974
Sample203	101.242195355	101.313281481	101.192028034	275.008369306	-48.004253717	190.821727312	-434.344317511	-113.519870699	-204.097604278	22.2068630317
Sample204	100.35997549	101.631006029	99.3210158163	82.2096188831	-454.979648712	-220.054896845	257.372708038	-124.882571602	554.961870882	-628.171950269
Sample205	102.210498413	101.417698149	99.4310355913	-271.953305475	461.967605984	245.228393607	-111.690064766	174.427916541	122.007367089	193.265840513
Sample206	101.606271879	103.17840622	102.25701307	-206.76852959	83.8380843113	-15.7913069682	393.571248482	501.744003524	237.077157237	-7.95141016588
Sample207	103.081222946	105.749060583	101.744875088	141.554724253	362.730096697	-47.4658108664	526.540403947	-9.47326446213	-81.000953965	-365.483816669
Sample208	102.580194	103.684778352	101.660805078	-105.908242568	-13.5526537273	401.001668641	-191.432732728	-119.787296239	300.754985467	296.296296732
Sample209	102.925175678	104.581236843	103.349495119	-171.660185075	21.3611610207	-368.881016887	4.35824262756	-592.216177875	33.0646910027	9.73879856378
Sample210	102.851153	106.293799466	104.31324224	200.781438545	-329.612206056	-384.005781947	124.462474453	222.524599358	163.4723861	-377.11651165
Sample211	104.475555698	105.857689757	103.254133647	333.604776316	-128.189993209	445.150286188	-342.921924675	166.24862718	104.406004738	83.2230189501
Sample212	105.667129573	106.894527521	103.062203777	-143.258270819	32.2163379245	266.143230824	-146.585666298	88.2826887031	689.035458403	-262.633624877
Sample213	105.064050195	107.682390003	105.770551018	-462.706911757	-220.214438428	-260.11346373	575.762833658	-253.348772694	41.150754377	-477.640626304
Sample214	106.288701284	107.041752925	102.993849307	-300.841978892	298.876492223	71.0551727833	-14.155760837	431.789199799	528.993491261	-42.8076540983
Sample215	105.443619586	110.402870992	103.504256135	-110.377115317	512.564299095	-78.9633743447	-64.9529389412	-366.906483938	-324.720639454	-227.603694292
Sample216	108.593797623	107.426791516	106.687155375	-361.713176184	-29.1744540772	550.683910719	-40.5361133194	163.560475823	-16.2888691042	-539.007889113
Sample217	108.059087874	110.75216742	106.48820684	-92.0760076927	-547.272580623	162.877940186	130.567135887	-399.040012964	117.308797047	-546.492353924
Sample218	109.718403727	110.36586652	105.785574687	7.59705135044	-160.28840309	434.9948421	54.0637310514	225.411729076	-124.791045038	-459.764854647
Sample219	110.942238108	112.506550355	107.394484904	-374.189640453	-286.486380935	-24.798132281	306.736502812	522.05201525	-344.743962149	-169.483301484
Sample220	110.598463383	110.91901363	107.498876022	-123.495426222	-171.355456289	59.0851985977	-69.5157405694	-523.321184361	-154.723936063	62.8408755948
Sample221	109.520666112	110.296161062	106.868430147	171.554856097	34.5929903542	31.0312070904	-555.273263402	-127.261897335	-321.110466259	152.829040654
Sample222	108.495476368	110.393308862	108.578326094	-153.468870845	-100.830117783	331.522767673	166.649406101	-100.200300244	-65.6237381419	40.733414617
Sample223	111.173381971	112.436577152	111.405915782	-152.167427022	33.5340469585	-216.769824736	46.9395248231	-174.01646583	95.0422345528	442.336835297
Sample224	112.624981177	113.372922923	110.379547322	64.2927531	-324.770657688	52.3019363537	-126.385633537	-163.514497241	-318.562764402	-36.9377830702
Sample225	113.717864148	113.883978484	110.583885095	-103.076233885	-183.420689758	280.52247081	-86.7490973396	224.822096339	-26.4938216231	149.471754097
Sample226	112.073346616	113.027911105	112.468235295	-553.448682471	-10.705124612	-221.617075362	56.4352369325	-237.565055308	257.566664593	-93.7090350883
Sample227	112.838419871	113.067597746	111.054947706	-113.87463692	178.251046468	-512.956679212	-113.676356276	23.5801230264	-393.242719042	12.5096467812
Sample228	114.062803465	116.505343477	112.047069624	-215.351320786	-431.135650559	-676.532177209	-327.795182894	-170.910313061	-55.127587288	180.925817377
Sample229	114.687442426	115.820995451	112.488841931	445.501604859	734.528138268	-113.992775213	-27.0595547219	-84.6569768266	474.761720804	-305.157475748
Sample230	114.358290122	119.017752415	113.431912627	28.1683729086	-371.903567937	4.8939782106	14.7329709758	-165.182065428	-384.615972082	566.15103575
Sample231	115.145692972	117.71289872	112.785179154	264.582827871	311.99501006	-112.715847218	600.171300964	-357.911180542	473.176643358	-117.726853704
Sample232	115.604394657	119.190970528	114.888365772	15.4112223014	-589.74627957	-335.050957888	-99.3203981185	108.430372798	-272.327343	170.508715525
Sample233	115.764253544	119.16224791	118.098538318	-270.100878137	369.141292262	-344.56495191	-104.022873004	80.8005555723	79.1202194237	172.581679283
Sample234	115.765189831	117.649254276	115.855950736	-208.76527603	39.7005852105	-132.72936865	-464.219507368	132.986672482	-279.039615456	-146.101090613
Sample235	118.021480718	119.781237434	118.523944335	-12.4136658971	-313.976029673	118.574228867	-142.305519343	-427.172893955	321.716614647	-286.090574211
Sample236	117.57488592	118.719627196	117.996999285	638.466206048	74.0444352576	-188.874514173	102.932139313	266.869873803	-191.145005217	-129.411347952
Sample237	118.377693459	120.876810982	116.060660044	264.431434574	-286.679001429	550.596929944	-159.034869225	0.471200369208	-106.489257487	377.749568518
Sample238	119.872542944	122.006004772	119.496191897	129.295316176	-253.474277398	-130.277953542	208.708769886	93.7273007072	755.369350024	-181.438759675
Sample239	119.207151574	121.918307028	119.757366114	-194.599622753	-97.7684236619	-234.049739667	225.498578071	166.01473091	-337.158573659	237.447378483
Sample240	118.44224866	121.005213805	119.991308549	-219.842455141	17.0826369578	315.139189693	-68.3176080084	-428.219057492	390.43920254	-13.5037088233
Sample241	119.566323989	121.536907379	122.163281555	290.066938101	-471.71332802	275.082565853	707.723579274	-186.583097135	137.21212959	447.004499093
Sample242	118.360409981	120.928456198	120.465691391	336.308755701	-280.547010899	11.2069217093	-129.601458593	181.163404575	-320.351060235	-292.759928156
Sample243	118.816155068	123.6070595	121.53397296	161.001892692	411.400623308	-403.963470538	198.682650829	-152.865752537	649.390104177	-312.221171834
Sample244	119.526803777	123.964041683	120.200844879	-57.4186270528	208.363560911	-120.432707211	-90.4675558972	-51.68976038	50.167683422	289.989638422
Sample245	120.35667226	124.66588411	121.786038673	-243.355273051	184.399298352	-403.239153053	216.003193992	234.473040859	509.955756788	557.068501975
Sample246	121.594585237	125.115775933	121.816905128	-557.11779098	196.465600215	-343.75588572	-169.958278163	325.864584014	73.1197448238	335.098251089
Sample247	123.130324681	124.521270321	122.364493641	-30.2646948937	-317.654884911	142.164277451	207.140533429	236.906651192	-46.5024732149	21.1348715219
Sample248	118.57706679	125.138113519	122.929705606	-224.415239207	-285.542814304	184.777159979	229.392719984	254.007420989	-275.180297191	136.06996303
Sample249	121.199638019	125.294294896	122.134259584	169.87181564	110.250391438	292.240301942	4.3115353211	65.4123041248	-110.111953864	39.5588681391
Sample250	121.009358629	125.332104988	124.235021419	184.98733034	114.079793464	322.98244524	363.845738525	348.409650002	-172.735779143	439.84611846
Sample251	124.001693122	125.653746535	123.380269339	-145.092100121	-263.268061258	71.6350889479	-102.948955305	-106.21721939	111.93203029	-159.109375119
Sample252	123.508634532	127.240930703	125.681180285	-149.444797849	-227.308461758	-565.376829877	218.178787291	445.759335301	-35.452026936	-217.542269985
Sample253	123.306280731	127.902051392	125.291775615	-161.085266498	-425.494007364	232.472265835	-263.659674269	240.204953859	-625.588676815	105.761445578
Sample254	123.562127078	130.144632562	125.654275121	-14.4793055166	-210.492094563	-319.411143367	-28.8896715712	289.195961854	-59.4380675884	514.112656093
Sample255	124.542686084	130.514176197	125.645388873	47.271008553	139.135434302	-113.207491777	-257.686097301	-308.925364003	-22.8684319737	20.9312773563
Sample256	125.533017973	129.345282304	127.964038524	88.2068256451	-452.685262814	-270.035643675	195.179515164	-761.310840818	-138.531919406	237.531164052
Sample257	124.490826094	128.457983596	126.324799049	160.190774216	-245.63094241	83.9086842509	95.9778396626	222.769226513	-457.783682954	381.919354695
Sample258	124.842695956	133.091784016	128.923285559	187.014953765	-29.5575961421	101.167027464	370.130774503	-163.467787789	155.196081933	6.50563608135
Sample259	125.195518757	130.157481909	127.331747928	145.517245214	272.723904831	162.174046857	221.048100164	-285.607571969	-434.731881507	228.663548496
Sample260	125.564888846	131.258527381	128.019005337	-314.9632601	-165.521335858	11.8491830946	-250.058904069	-478.877576598	-37.043496599	-221.646681986
Sample261	126.987150295	130.971318004	127.004036491	-413.7835374	4.34602330613	234.801132505	225.535717004	78.1468729256	22.6790457558	237.281285696
Sample262	128.352047501	131.446065302	128.619746944	-431.162198885	-273.028773317	389.095675993	207.754879679	-151.131316325	38.2571656869	197.040518466
Sample263	129.452588196	133.592575612	130.36752825	-42.1905901522	-393.843889334	140.042494115	191.976563301	85.862909827	264.373805526	-53.8352182649
Sample264	128.610148936	133.580204962	128.768502782	-137.044000247	506.071135713	-134.48038418	259.374883859	348.81059394	348.402954957	312.89048185
Sample265	129.474627137	134.357194395	130.056827853	-298.797591183	471.032799054	84.9335789476	-97.9649737204	18.3039006575	-226.597533166	280.003551355
Sample266	130.733364409	134.563475338	131.356067599	159.130191761	449.695740876	142.531839844	567.026646365	-72.7163626263	55.2792611796	-23.9695561684
Sample267	130.451714706	135.301359998	130.58792514	-82.5346266784	401.277525042	-64.1690257787	-67.908769567	46.8712078746	38.3865596758	-306.813522986
Sample268	131.968176851	136.163416014	132.099873213	-139.007232202	-219.288428296	676.043545667	364.963997701	-192.090340267	349.725026675	76.69002054
Sample269	131.984547108	138.06814011	131.076490911	-76.736668327	517.53199176	509.989970524	13.6239108132	-446.044398229	-10.8453438946	-65.8379714771
Sample270	130.56802159	137.40913938	131.614554862	100.605879851	-380.998311882	290.908481545	-222.453990546	166.881296929	-1.06673559414	335.878741421
Sample271	132.098242362	136.766287317	132.400603017	-163.64321224	-282.011301953	318.929796847	-408.901189797	-269.434256528	-11.8577181517	-5.0481331434
Sample272	132.670141983	137.210571645	134.677811345	33.4192812933	-79.6553265952	-310.423146352	-258.283648074	-95.7546476431	482.372697468	-233.456433491
Sample273	133.845721673	139.243096995	134.642485643	99.9867924269	23.9969691104	133.216393972	-213.351895115	65.6037027385	390.186398887	409.267057239
Sample274	134.269137637	138.238058829	134.167945722	-135.183786848	-73.9905189384	-0.167915188569	30.5554751028	95.6354525205	383.4985126	-159.082338808
Sample275	133.805407455	140.250842125	134.072327059	336.959959125	-38.583455721	354.38689125	-296.719993882	-258.532103121	0.417606484808	277.762391935
Sample276	133.444167759	141.995669064	137.244785407	-98.7952372539	129.409287949	-375.660565206	448.267724785	-528.149860197	627.971110087	431.577280404
Sample277	135.692162138	142.446140816	135.224996828	-505.802932401	-27.3417604739	47.4155487664	39.7332651567	-110.526560298	-94.2865381697	16.20071836
Sample278	137.216139384	143.06579499	137.1767303	108.103298595	258.735899981	-78.4509696533	-139.481568644	303.616947878	151.792613984	-126.700543834
Sample279	136.1012389	141.865925774	136.221308884	495.451718755	-168.396644783	-8.40790372983	-222.97387983	95.2355490918	-470.377960688	31.4091630053
Sample280	136.659252124	143.919147751	137.131908213	-157.210148288	-351.327014037	-273.518953062	44.069465143	-170.995555306	-129.768959913	-163.67512918
Sample281	138.070133307	144.610815653	137.846234912	-138.168273925	61.0419269882	80.3970962125	-558.138456292	71.7631094762	-301.670732873	-30.0722082449
Sample282	137.903137964	144.018398646	139.689823029	-276.430969985	-13.6158849085	-633.84593639	-489.726428382	-52.3425312511	-104.188522954	-395.483168298
Sample283	139.420542143	145.129709976	138.727766123	212.351438236	-36.0808177091	-82.7538078504	-291.915930506	-218.751497345	-218.935068428	253.365032967
Sample284	138.668069023	144.829920511	137.093797001	359.75278821	420.141826477	38.4303037032	325.49193677	-330.415302787	-272.79568077	-295.523155091
Sample285	139.824365109	145.744441479	138.039707941	-308.885612116	93.143179491	-22.7486628406	-280.257007657	86.8973173598	-302.342618023	-237.074267353
Sample286	141.679499222	147.227133865	140.690544455	-399.546398335	-304.885243333	319.650415171	-106.688787248	311.625835879	-537.353270497	22.2031923514
Sample287	140.796979199	146.841778685	141.393896966	94.2371332119	-456.481904167	-652.64640696	9.25365024787	304.322514476	-75.8886795005	-118.165623638
Sample288	140.507503284	146.837047347	140.69816299	-1.56495474184	284.271795073	-379.865068053	-553.009984188	-240.427350143	28.2675862387	-280.588069308
Sample289	141.26890897	147.40066543	140.463963077	451.316730309	116.881376195	-399.109020437	-150.860970954	-167.719409123	-80.9829048437	-217.630896129
Sample290	142.092331642	149.719587328	141.537060224	116.268306121	394.915908753	377.894760016	360.051176152	-407.222277903	-32.1560818019	-90.1965758001
Sample291	141.296898879	147.910334535	142.477078403	454.592119615	-5.53439670144	613.285044702	-234.437840448	-237.120379043	-62.9917973664	-248.119074758
Sample292	146.208159699	149.735725821	144.003692296	-317.852796461	-401.646301306	218.883339966	-141.960065248	-142.216370605	-105.58930778	29.5272208123
Sample293	144.443198914	151.047083398	144.81276006	84.4914055025	75.8708877498	-8.32742798985	136.591523773	149.216780211	369.110042702	-177.575480235
Sample294	144.772257148	148.82866289	144.639635426	-167.073660805	-144.679970586	-164.203891481	368.376901227	27.094159031	-179.074977664	-54.1473361175
Sample295	143.440297008	151.672503889	145.274528754	-390.311054526	-310.491167258	15.8748000184	196.020221773	118.071405655	66.9340188226	16.6008511165
Sample296	144.440852964	152.176958774	148.107399791	7.64951938225	-357.605239317	269.758464755	265.520503182	-306.591211332	235.030172894	187.872188896
Sample297	146.017301555	153.606169296	147.825445559	-71.0358091354	19.408752649	-24.253830254	-106.841763573	-185.840271132	-504.946809525	-81.5763937775
Sample298	144.343389076	151.810747892	146.28098566	115.522276217	129.878000491	-207.078680528	-483.174839317	-30.9882797225	-8.05384449835	-12.0305826315
Sample299	145.598661936	151.739239363	147.571293569	-45.4994001271	45.8069717343	51.0226921478	325.301413598	122.086728414	-117.543159868	405.765602437
Sample300	148.575238907	153.292271231	148.403529886	174.191560944	398.757153237	140.63418968	-32.943513716	309.312816873	21.2117685701	-263.788067973
Sample301	146.407249338	151.937635158	149.091818443	604.77276809	41.8484775697	-316.369430021	-67.8620204335	-177.956247492	-277.642640803	239.701621651
Sample302	147.337464724	152.033552047	149.279333953	284.396426116	-718.969937495	-464.208322908	-184.425311455	391.016180313	373.085910039	-49.6352369819
Sample303	148.710280564	155.677872791	149.628096854	-656.262512488	186.770096079	-86.0297903068	-113.776775761	-894.884156393	239.055071005	401.710779793
Sample304	148.840956726	153.266735	149.719156804	105.246432024	-315.834464341	-12.7734775365	53.0550776431	220.967281176	37.5501664699	338.70353476
Sample305	147.970387072	154.816285121	150.773421683	55.4120044318	-204.231489068	-412.025462818	-536.915945308	-386.250759211	-213.830279991	502.488822595
Sample306	149.377821549	154.875095902	149.948966491	-179.234069366	68.4556867659	-231.680119	-28.8056215993	243.163091595	247.662583742	11.9799387037
Sample307	151.121684736	155.589277257	149.90200296	-502.797142918	32.5998387289	657.6350133	-43.1496099795	-690.094897801	-18.8221480214	39.826305305
Sample308	150.557686971	154.874364257	151.307586553	-359.536465345	7.1684422294	-236.160266396	-347.08228501	-120.532145142	496.562065537	435.788462445
Sample309	149.347699445	154.173602362	149.985835704	-226.762633677	-133.012580281	-211.232506676	-84.6970256729	235.031758539	147.140616321	244.857646029
Sample310	149.635957785	156.778167492	152.982174119	-150.802936675	245.774513547	125.029572671	-114.686385347	208.698583391	-25.1779909145	-278.031128516
Sample311	151.308324439	156.805755201	152.860368976	-100.107998576	-409.419005021	172.421632712	58.5939184822	-386.087316563	-625.237171686	162.796268182
Sample312	153.602980231	155.73725436	153.412250856	-29.5762123312	93.0107970132	-130.111988409	-167.79206954	358.054799324	283.401495922	256.679457088
Sample313	152.90478164	157.137970067	152.410507433	-127.938751002	-161.615969404	-201.931043859	-88.3213400214	-36.0185584707	37.2006441138	-141.366322911
Sample314	153.543729615	156.502959999	153.697901705	-184.711126743	171.294445797	21.3652879503	-98.7230268429	29.5172695699	-127.290579165	619.320728659
Sample315	154.564686413	157.827881342	155.992794614	-267.646910453	-88.476824725	-372.430316867	69.7986182496	-246.332515778	-27.644800498	-61.7992793047
Sample316	156.228378773	159.001599	158.730013726	-16.6520620919	140.873514512	-163.954561494	33.7863278244	116.612395482	30.0951546109	116.154988121
Sample317	154.549953625	159.35464186	155.041637645	-181.049659504	174.740831993	-337.354347047	-23.3934809783	-298.039871216	-242.315189865	133.0225566
Sample318	155.367763726	160.347926161	156.325728265	15.2443327959	-247.670751735	-150.62377736	448.599984982	-117.989740141	141.22283622	-476.776310743
Sample319	155.910825057	159.017134503	156.006192303	166.754508037	68.9952954776	556.546460644	5.83335267218	355.680819278	232.047896655	58.7455459976
Sample320	157.624858963	159.525845432	157.567865349	460.77505279	400.151207215	22.1786825919	-504.976002081	-132.684889789	-234.304411543	397.646214995
Sample321	156.508686586	159.073514803	159.295936973	-56.6844070514	-0.266086032067	-235.66731036	-767.634332979	-72.4173520203	-19.3819361136	141.977072464
Sample322	157.95403304	162.524007773	158.716040053	32.5694462173	-537.587830688	-260.33100747	382.882254545	-22.7540773801	-326.430922771	159.027146488
Sample323	156.435020915	163.210505569	158.645036703	317.340216934	-200.711985822	184.829020172	244.974803046	-513.945468408	-112.932547872	-179.963062435
Sample324	160.695966343	161.960296895	158.91978777	-129.905301183	460.740438452	-254.105130632	-98.9534495888	59.5403974489	26.9732256765	343.453693114
Sample325	159.09979422	164.564938368	161.216573012	340.156862505	295.73431474	45.5433443463	192.246591072	473.614047708	292.786374496	699.206719584
Sample326	161.011571633	162.73066157	161.860384495	7.87857792752	443.444705394	-120.012434416	650.79500077	187.114828666	-113.782089515	854.339041938
Sample327	157.919404532	164.980970564	162.131859397	456.875045678	-222.81991039	100.063571291	-351.052321102	144.996854167	-189.645378078	-238.892833291
Sample328	161.23237798	164.552744337	161.833089284	-340.503503719	-528.341645772	356.59181491	-317.775135029	47.3048262461	-64.5073930819	-341.407252173
Sample329	158.993527091	165.148012031	161.463138915	-214.447470063	-138.461624412	241.004256702	-399.728026668	-469.871384247	-57.8498074243	-246.066249053
Sample330	159.044635569	167.177179797	162.305313702	290.511737513	-164.823465275	468.952432152	16.0629746506	172.885924186	518.525771476	995.804822401
Sample331	158.962734299	165.055527228	161.194870684	403.487077758	-398.165203287	218.050197579	-3.75707854799	115.414889527	38.5043436805	-481.539668014
Sample332	160.267395656	167.175947501	162.807069443	221.367970893	-313.87542149	-404.344087474	303.831308237	-23.6422367594	214.57647763	-178.538844965
Sample333	160.756195703	167.463223806	164.319557739	-235.643418589	614.0758691	-398.883281494	41.0418485397	214.367325258	-44.181541213	-521.872937894
Sample334	161.212309174	167.459779548	164.007590204	-314.820102562	272.255224814	-599.534510858	-122.319326925	274.99159805	-139.249693176	150.731213985
Sample335	160.723052927	168.679950483	165.075893037	-548.574983566	-46.8365965722	-162.397758139	220.219659766	-190.064333768	-238.095294655	729.37447573
Sample336	161.786358643	169.88943046	165.070868306	142.234817087	-66.5873544593	288.488854749	-406.580889035	222.063763213	-159.1610125	-52.7528235605
Sample337	164.220005976	169.275564364	165.854790426	-247.663357519	-103.241541678	203.56148253	-303.819440903	138.14764153	578.445940099	33.3893338955
Sample338	163.353704066	171.968394001	166.852052262	-182.183055667	59.10260971	-194.889335124	-133.621861167	-64.2475026954	313.162374275	552.92098006
Sample339	163.207961465	169.97485151	166.116241029	215.703230988	32.2701028017	122.650021951	-225.396498055	-294.176270564	-208.509482282	109.086906067
Sample340	162.755640931	170.542334688	167.591849482	-324.977480082	-481.839362137	82.964230774	10.8839107813	-273.078001131	120.593512431	244.729325776
Sample341	164.191161938	173.374213116	168.859474606	336.543725255	-274.652029883	111.9493213	110.121306698	-226.676479566	-487.518660772	238.766613931
Sample342	165.82853647	172.13504033	168.434406586	-400.906122823	-217.219948191	382.992392596	508.279678399	118.900634035	243.572932442	156.957944418
Sample343	165.060057085	173.456560155	168.667915331	456.085925616	-140.927501523	150.103616904	-210.399400156	-271.884025891	148.368679055	-31.7941514508
Sample344	166.673567066	173.672930695	168.137149821	-180.60027002	-139.94128215	248.21523077	-41.9626461415	-174.871128379	-82.163460391	148.411091679
Sample345	166.58320109	175.684883164	168.340300479	234.751573925	-120.521857577	167.241418919	135.502186657	-545.417839357	340.504951979	462.485489596
Sample346	166.496345604	175.340399693	171.016703541	-564.103450939	-184.589605536	-161.876326761	-84.7272504108	321.402531231	39.8480704005	-436.2083315
Sample347	166.860853482	173.51688874	171.429087568	332.160429491	-346.379373053	-284.440919369	116.683875165	97.6501061875	681.7600536	-752.67181212
Sample348	166.127202394	174.725142894	171.575844527	-3.20909392175	-7.53624192816	242.317662296	135.402172828	189.019201171	-132.534637149	-297.462188328
Sample349	169.172880645	175.113408519	172.150993908	-270.112261192	-6.40606651591	-350.541384657	10.4049777155	322.568854866	-710.120505998	-272.459148211
Sample350	171.017875907	175.185433	171.565979272	602.294989838	336.877391571	-341.881344729	-15.4789957343	-7.28289243631	-157.333405703	301.11901509
Sample351	168.605685359	176.031274263	172.859941083	255.411277298	336.803030766	-54.5113923521	-100.058915123	17.9241538173	-203.201220017	307.122391628
Sample352	170.710035046	176.406928931	173.892276323	306.487816774	18.2613727716	173.731742777	-198.980520757	-159.356337287	256.733688292	17.3075827996
Sample353	173.049504168	177.234181016	174.277254943	-21.4622101196	-322.728468187	28.2720272499	85.7614748608	-43.4834477934	128.598817724	-459.389316258
Sample354	171.539509877	178.281329017	175.363933872	116.076047303	-218.44679415	182.379532908	-264.956773073	221.239378451	18.4325436693	62.7168787836
Sample355	171.948665381	179.469365621	175.416900018	-319.594682472	-199.392638233	-251.529544967	5.62965355725	-423.448817494	-148.309493108	273.080668132
Sample356	174.339807425	180.064516424	174.596762049	-367.879761639	-191.676764154	329.892647566	258.344688503	-275.461267893	782.911306268	-384.556100453
Sample357	174.180361157	181.498403103	173.975306777	-402.745479605	-39.2034793749	131.459394429	213.955452527	-303.300867663	-283.960912651	-81.6961143235
Sample358	173.304052312	181.464784879	175.683424393	-134.323048789	181.212283822	386.040644227	105.862929613	467.640595454	-329.768042768	-407.427308347
Sample359	172.734439408	183.929581651	178.297220969	-245.332789456	1072.30409427	350.641210003	340.017543367	186.201337451	-160.04611692	-245.969665061
Sample360	175.290370502	181.80165833	177.002865958	-140.793672506	173.429351006	84.7704218008	395.636514556	49.9000161938	-298.64291643	-44.6073599644
Sample361	172.918596316	180.920482953	179.423146436	334.784876886	15.1306367014	356.262840728	111.172040133	-193.875418979	-126.529520335	69.385563727
Sample362	173.535370207	182.622629312	178.472350818	428.042236553	78.3748568174	-152.728587223	-5.12978075241	55.9695928319	-56.3574001505	-178.421228473
Sample363	172.737115123	182.645353288	179.400795584	-175.307539384	-265.829359983	-133.950857956	268.940603893	-344.931824417	-309.533055348	261.862744617
Sample364	174.729557661	185.254158826	179.531706802	-203.748594354	430.824644243	45.3675989747	-213.006149153	333.351236188	67.3113798281	78.9402655306
Sample365	173.785883446	185.288411894	180.301239676	622.487209704	-39.0236419482	-65.5929927257	31.9564794596	78.8491164604	232.959191094	90.3034244879
Sample366	177.080942166	184.733669191	179.982392383	60.1094611802	235.865869301	947.275320141	102.22730142	-165.650976853	-93.4900660305	605.939416306
Sample367	175.554481627	185.785441171	180.697280095	-52.8858774019	218.652911456	55.5043392775	323.954849114	350.007023355	71.4418825156	-108.04605012
Sample368	177.850560007	187.362953742	182.522287373	-100.233545997	-338.366755026	-369.32443459	-144.834330478	-19.0385017677	-75.7175323076	305.022702852
Sample369	178.881773325	186.145244331	182.050270819	-594.888338362	461.280470711	419.351678587	401.660574538	-93.5557361584	3.35063965776	409.091950721
Sample370	178.11441597	189.580177062	182.92156773	-291.17375445	163.285057846	-523.759973825	-455.207712072	-12.80526737	207.903000595	71.383848559
Sample371	178.232330457	188.441422436	183.503664123	-437.236990959	-290.89126316	16.7773557296	357.552818954	-56.0389712946	52.0161104933	-28.1716015656
Sample372	180.192866222	185.87368661	184.045544475	-255.810793347	-399.712038021	-505.745730803	205.823364346	22.4028524531	329.272559222	-5.74481630648
Sample373	179.584956594	188.724616122	183.523704095	-226.27823671	-266.902922035	-502.9689356	-323.143644486	-67.9634763445	222.994871757	-400.690700121
Sample374	180.89037723	188.222798133	184.787133808	-398.758261267	253.412015545	-181.090553849	106.908799865	-442.50678959	262.695172386	-160.982533107
Sample375	181.730580292	190.18324491	186.402365751	209.390624808	-54.5013909579	-620.498353555	-483.221806769	-344.279671569	68.879036144	-123.382543414
Sample376	182.110909194	191.687453756	186.46015648	-261.763670506	357.155757121	36.4626327461	625.425522469	-94.3682765294	-275.771941144	-16.3927562221
Sample377	184.02258235	191.168064961	185.762795652	-811.296069756	-434.517720919	-293.120019593	-336.145769292	-21.4105188218	-346.306906447	-90.9750991888
Sample378	183.681016387	194.209797995	186.387903093	-754.560278902	-333.94534559	400.555479569	-68.8428406154	-61.7507756371	-404.207595332	557.876662892
Sample379	185.443067258	192.434300313	185.280990066	250.343337595	271.546166058	270.140807295	22.300935923	-178.18382864	177.756508934	-217.022188499
Sample380	185.860581934	194.487251667	186.98975894	-138.715867943	-71.7085034028	517.349651977	208.119586879	-263.170751672	-28.9000235497	88.1722966474
Sample381	185.835958021	195.206173838	188.342512384	462.762189221	136.826286198	144.610896398	994.373142826	272.752921558	248.803227204	-109.907120959
Sample382	186.823361368	195.35773531	188.349100975	-3.06884352217	1.294612699	-516.476747743	-429.849218716	419.275019547	-339.492157064	78.7460525929
Sample383	187.927186251	195.93487457	187.765203474	502.108462175	35.3640086293	-120.005260311	-93.5655067165	20.3170186245	172.280022685	190.303354206
Sample384	188.674248936	195.26407917	189.265644124	253.688724028	90.9673563794	-109.672310748	187.821843456	223.364224262	-272.602873725	36.7266296825
Sample385	189.083269987	196.016879474	190.783735542	265.812882723	-525.909390681	63.9167884119	-2.51039071991	23.328056053	583.963996703	-160.384747245
Sample386	188.542554286	198.085573626	189.304338198	-272.104003805	337.555365592	-114.485975322	-382.917740783	-590.552826714	509.864777349	-257.243179841
Sample387	189.325928738	197.020671061	192.004600251	460.265001602	-221.231390373	57.6403806787	-123.120256189	-150.34459433	451.648279719	578.830257839
