Sample	Gene0	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9
Sample188	92.5913289835	95.5148726428	91.7937445954	-46.1165231857	57.3402268494	123.40089152	-127.574939867	65.2875528303	109.141887916	-81.5991515339
Sample189	92.6234949958	94.4916471169	93.2168638708	-495.787432623	125.771464638	32.1591753635	136.199135293	387.963686495	13.8185891099	99.3123994151
Sample190	95.3064190347	95.8760635692	93.1144024376	-31.2007721215	206.38979702	289.173051242	64.7870580989	-1.19725961508	197.628656841	86.8210097601
Sample191	94.4433418505	97.3878133323	93.7812732702	-135.359097885	413.612506681	-466.021513289	-449.155830561	19.0709602853	517.539411128	-326.958434842
Sample192	94.8301475713	98.172620583	95.6130313019	145.573686227	310.842996613	197.683846353	186.093127313	-170.286758585	-158.464035212	5.07939366923
Sample193	96.9026355759	98.5845855007	97.963731587	-585.204298086	647.5607718	-217.533163561	271.692952966	-166.970077295	-27.8672267648	180.534191658
Sample194	95.9217346535	98.4644955263	95.90018349	263.111076342	-269.125084017	118.863901907	-65.1683591117	-75.4985260111	-87.3336682462	169.454761612
Sample195	95.6811319938	100.063353877	94.4380969067	44.0556320404	424.437864397	618.147215705	394.709261977	432.990936959	395.375110275	140.148823639
Sample196	97.5834338188	98.4966458017	96.0973471522	87.6861831157	-238.823031002	-115.684092869	200.106831831	228.110996403	136.420089479	230.851074323
Sample197	96.2198213202	100.591515335	97.5243298291	-95.1447220018	223.396466736	-179.03579145	282.976963312	288.226626488	84.2385967823	2.00804299518
Sample198	97.6972254656	99.1434173523	95.3600798214	-197.204615444	87.4095240463	-67.3267676453	145.123719538	-176.084343409	138.184585765	-190.856460788
Sample199	98.7688966012	101.23253247	96.0697738117	165.100198335	224.374906405	45.2087624301	167.092411152	178.331434563	132.415967833	-382.351395636
Sample200	98.6699503992	100.728424318	97.635181753	236.926773711	74.5351964212	-228.493526254	-278.443527486	92.6066896117	136.986128701	115.265779668
Sample201	100.496272711	100.826152516	99.5246478435	151.327185462	255.139005225	247.920538182	-67.6260419872	364.304074969	322.846313987	-127.214466331
Sample202	99.7609800518	99.8882903397	97.5659360117	-308.009090198	-28.2262161153	-484.189235762	272.789349047	83.2263376674	96.0367129419	-321.380046964
Sample203	101.209253956	101.570299359	100.710846375	-236.966571656	-170.207825903	480.368667895	-549.732871847	-17.3855984233	-188.784865607	155.454081569
Sample204	100.984543635	103.422257088	100.245624192	132.027840366	116.71467805	-324.482819605	-84.6003173623	-146.026171206	18.4089357299	234.108543779
Sample205	102.513164998	101.897681858	101.455089735	-283.872376308	168.593906556	331.438384404	-158.149099604	-42.0555826136	-325.115585128	423.6279085
Sample206	101.760837975	102.127424895	101.568929063	44.5764525732	605.259838498	-200.524141386	-383.246890117	171.656010481	-313.126079084	-116.290235423
Sample207	102.388927221	104.616858191	100.885460863	170.024862115	-285.633217932	-512.771604952	207.358221786	-8.5967069516	87.6505266151	326.498910786
Sample208	103.088142344	106.572398659	102.594679889	-216.024847842	95.1197153679	-103.064041624	-103.159340329	-11.1953814855	452.511455334	-24.5297956685
Sample209	102.652530096	105.78206362	102.934435576	-586.318183695	257.994206152	75.7250825493	-173.093094797	89.9164455866	111.304423661	113.538958358
Sample210	103.044656884	108.206665112	102.243273046	253.400349173	333.202444996	292.330390272	556.581009608	117.302708128	-84.1809729461	-295.739130619
Sample211	106.511310436	106.482543726	102.920935431	-205.961923569	-89.5786747627	-222.939782808	16.2032470258	-178.298629831	362.776142821	-63.5568546466
Sample212	104.144719274	107.328840682	104.431083774	-102.591587295	181.271617935	-225.322965195	40.4487366251	75.4687673012	85.2582033252	158.787595247
Sample213	104.983818251	107.530982504	105.781213901	-206.901390855	48.3969281238	-24.6568445519	287.422982316	91.2908998248	-79.8735282552	297.09133464
Sample214	106.489979517	106.945079802	104.376968218	-145.651769937	-100.939773808	-223.991003127	102.662577558	229.355544772	297.161208845	155.067383968
Sample215	105.995197898	108.125068349	105.518205157	241.089962225	427.337221948	398.517288088	237.958641546	-253.852816583	319.285074053	81.8204628868
Sample216	107.585105383	108.787934134	107.532291064	-218.484273659	274.599682472	251.175317016	36.0485333015	-88.131309428	177.2735067	283.620337205
Sample217	108.721470022	109.106583035	110.009161554	23.1664557204	-77.2915507871	482.995047911	13.3011277943	264.519264373	14.57578605	203.270506416
Sample218	109.245679521	110.420504522	106.631526781	-154.596957667	236.774834321	-127.598694225	-278.565083307	27.1118559709	65.9487588481	-179.333601008
Sample219	108.639737308	112.037967283	106.816460393	223.943096139	-306.775867547	-141.409237549	-317.10453056	-137.989115931	-0.371119872851	-228.980801562
Sample220	109.235630877	111.397370518	108.492741921	-1.43682023418	-754.3878938	-34.4947626294	-235.027722162	343.682259639	419.138858511	60.817369621
Sample221	112.638078977	110.391152686	107.612610416	-8.0363637199	-84.6947614828	11.088974137	159.338174577	171.306323094	91.123318991	187.109925099
Sample222	112.247922359	113.051017973	107.606221428	41.7800584867	4.66552018515	-120.918609835	-230.158735527	154.111112957	112.941479133	163.572098851
Sample223	111.265762725	111.770002418	108.987335976	119.491270267	-4.86497763551	-11.4260870868	226.662584899	9.14149305882	-237.146010422	-338.419874309
Sample224	110.71914945	113.26094115	109.736778382	-443.407855198	297.150708284	377.598591663	-99.7391856265	-104.527642253	-386.828201984	20.8859088337
Sample225	113.510544964	113.982265607	112.596556808	-178.730259409	-87.6912352447	-4.95320522707	260.870112445	-55.885329172	16.2444263883	82.5679236822
Sample226	111.335129751	114.07606408	112.350869483	386.287642986	14.0789873642	316.914398709	64.9171063121	406.801591989	-86.8235475333	-38.516871763
Sample227	113.596958699	116.030702697	112.95443241	-281.5156391	34.0394817116	-74.3825598378	415.038304436	-234.750303326	16.4430514467	-20.752928406
Sample228	113.917343344	114.956405097	111.554228822	213.296252622	-104.482974783	-153.097259171	-66.8600817148	111.983098711	-696.256210766	18.3130508587
Sample229	113.867968667	116.00522005	112.214967586	-120.986787238	-10.961959208	-138.606310347	-148.368674759	4.46676745682	77.6543752371	68.56444231
Sample230	112.70908983	118.616233298	112.301324434	415.56114077	327.235642293	337.237003501	110.333271909	-64.0870512852	-288.907016441	8.20880617903
Sample231	114.550526561	117.351512324	113.403571828	-125.076125681	191.284711045	-61.8925357152	194.952016574	303.886117236	10.9717616988	-303.243556674
Sample232	115.205878126	116.873210735	115.971329781	23.2408590845	79.5976379016	122.004802338	141.441002973	177.193928926	-231.600492658	212.940736416
Sample233	115.592785449	119.491268114	113.44848444	-479.602934754	-572.275619314	-168.521054653	62.2683641835	-234.319400517	-310.338367511	133.357189483
Sample234	116.751596508	118.169677955	115.777049109	52.6653937004	-120.5237407	-153.522036483	-148.31279088	-31.161258448	-224.499739556	-105.968390317
Sample235	119.548576223	120.079684893	116.775267852	378.903410146	142.933600805	193.246809666	-202.197353404	19.4271829501	4.8897062496	410.353902024
Sample236	119.915119764	119.382411894	116.9921606	71.4622290748	47.5068964674	328.012336452	-260.975065617	-1.3692906439	-128.31844166	-125.521554099
Sample237	118.53056212	121.00886327	118.493805468	-178.601468198	-459.286738206	-117.353037145	54.4583470935	129.044450327	-0.153551277969	92.4816088677
Sample238	117.872428891	121.766035436	119.385590316	-324.048095525	211.926707537	62.526783863	-390.899057737	-60.2602277814	-98.9420372152	-147.884932083
Sample239	118.666885278	122.27444028	118.175523638	285.492818656	-119.389977828	105.345102707	377.538312785	84.3118709897	-38.320963132	-202.746604462
Sample240	118.74371483	122.698239294	120.745960054	-106.496924242	294.439486821	130.806278271	-2.06801323737	175.599732768	-137.801424286	12.2251815172
Sample241	119.905442037	121.513785743	118.437880451	-18.9450871846	190.37285115	-343.016699615	116.232705867	-143.43553322	172.396777922	336.412520542
Sample242	119.37595279	122.405794687	120.850891396	-253.291187541	-27.2324376736	-287.158364863	-288.64909037	149.102708578	360.332802586	167.525286487
Sample243	119.768106855	123.15167523	120.39968657	-606.114380706	185.611394734	-526.996216644	-114.462198114	-311.918652111	-234.071299457	199.411280807
Sample244	119.301544461	123.853954691	121.187664087	41.4664091954	-68.9465412716	-183.021077526	-92.2130952272	165.193868192	273.207948921	154.098503138
Sample245	120.522251063	123.68332503	122.320178854	-227.875491933	-72.5564578099	108.105461988	-123.327475886	187.967436816	-238.223460566	138.477488099
Sample246	120.419250906	124.980809856	122.147337966	14.8230140864	11.2519282066	-261.653354599	225.51676432	-265.027394907	45.9162307942	-14.2693038759
Sample247	121.988645974	126.132801258	123.966693726	222.84450311	-109.603331059	21.222171719	249.948040313	331.867936207	-375.963769856	-356.587072449
Sample248	120.429527048	124.272736558	122.910067028	-470.263891804	-372.843686031	296.892854843	255.928458702	-433.110105703	-57.6693372924	-265.387674055
Sample249	122.494183731	124.92951558	124.685253529	-102.596895087	230.695729539	130.921016554	-185.378591528	81.1585464416	-124.670283742	307.817982649
Sample250	122.847457514	126.743708514	124.740511185	-519.170412725	-324.759004313	-726.67639697	88.5518482033	-36.7104952442	-261.512338402	-380.25396682
Sample251	124.079896981	126.158636265	125.47980807	-237.001455411	345.720879689	12.0237417202	-321.134244521	145.143760059	36.6843616765	-123.739046786
Sample252	123.316686567	126.773875589	124.258078828	395.921359376	532.223833873	525.056877161	-28.1382824736	-45.604817545	161.153236711	-53.0910298017
Sample253	125.822502991	127.849211805	124.479304527	147.132493974	-28.7241731486	78.3284696457	-217.758123745	396.769477936	96.5060544893	18.7000190764
Sample254	124.27798918	128.051104292	127.396006943	203.66535935	-81.2063028647	-103.879503013	-162.572429458	-89.7203406995	407.853604963	-108.207809566
Sample255	126.972220666	130.299625898	124.619356392	46.4487060246	-103.25139972	86.2570168057	220.740639803	-19.803261031	101.010709168	196.771138602
Sample256	125.526739931	128.428785909	128.445969975	-303.019076859	216.272181081	-487.37235822	366.818455552	-209.822406329	80.7225592659	-115.659717991
Sample257	124.414313679	131.450921855	127.456996437	-75.4977335247	210.434782133	37.3948877232	160.351239608	-110.677357956	-323.249238494	120.177428778
Sample258	126.187253884	130.236875311	129.296192803	420.839136437	72.6071934485	7.70611801236	165.214559832	184.281237955	-116.401601665	-90.5049934424
Sample259	124.848100667	131.653753125	128.346797086	-49.8396670499	-299.217826949	0.294234071534	-695.889582106	-375.971372996	41.800984516	7.51031125719
Sample260	126.838941595	129.903403228	128.139501745	-162.482985421	-188.397858759	-121.801673944	-58.3812295372	142.415283499	-21.3137155079	121.291820626
Sample261	126.170253362	132.09437059	127.618332497	-237.279854455	-411.348126589	-264.436856127	-485.37018776	-87.3170073246	-26.3272466942	-339.864410464
Sample262	126.840913207	133.702074012	129.009848488	-107.278688269	-77.8918313119	-357.085100883	247.261870846	-672.996327315	-443.648092034	-90.3054626479
Sample263	127.703101241	131.62113512	130.546371061	-0.902029162303	118.392670828	98.7436632492	269.54063788	342.329018865	-164.912579276	108.341279149
Sample264	128.943879769	135.281669232	131.487351925	16.2220118626	55.0177058175	-309.657301223	152.119755284	21.2891110267	465.600324229	176.602714715
Sample265	128.036377617	133.174856583	131.27550398	-128.142691296	-150.12781316	334.016792653	-196.488412311	-367.887821234	-34.278602464	-378.718607862
Sample266	129.846669593	135.238312333	131.718963095	310.090868972	-117.970129957	179.835823782	311.867436064	-115.462512528	274.29403562	-223.484015158
Sample267	129.95315163	135.831700387	131.790927162	-165.259515922	109.375998817	290.316778435	-146.554049826	-472.439429009	-330.588853177	-232.961776652
Sample268	128.50742419	136.111891261	130.978958802	-88.9555756199	-138.835894461	-356.327224106	89.2048964441	-84.4263975401	73.7895403815	-113.537268655
Sample269	132.89408383	138.317406189	132.990162342	-208.234674026	145.700595623	-425.825567982	-4.75383468276	25.4605224502	-181.447170237	26.8206905785
Sample270	129.8368136	137.779980452	134.097761078	468.826415141	-37.745899815	-512.801423538	157.232917101	464.791982381	-366.603046369	41.7973718308
Sample271	131.451521202	140.12583563	133.525393448	-20.5843425543	60.0799199163	221.094605733	128.851982588	-16.8597115158	-14.3920820116	-348.919953305
Sample272	132.96880131	138.989288759	133.367872027	168.244864533	112.923993406	440.086290596	88.0212813974	0.281768873309	-144.208290738	448.119150866
Sample273	134.383959428	139.121509147	134.279059967	298.854988167	258.171908204	-131.147402371	567.142459088	-170.087540647	125.873740076	-129.946129231
Sample274	135.091571649	137.308556922	134.702289209	-203.865794049	-132.698386365	477.997642071	142.079967958	84.4893437132	167.6560231	63.5831037314
Sample275	134.537123028	138.738198942	135.223657152	-407.734358545	39.7744015354	-42.3653275102	555.192025788	-198.144470337	-221.236609719	376.428760658
Sample276	133.773907442	140.409462688	137.917417067	-90.2223290421	-83.9571116611	179.155685172	34.1124936017	56.5740336223	356.008439102	-356.175361489
Sample277	137.125204428	141.461445392	135.955674697	-383.169949131	164.535794934	143.92525693	155.117317294	437.980099228	63.7605874539	1.39172618792
Sample278	135.968868177	140.472954736	135.944256509	118.907447047	112.781246616	-217.485715664	-107.978880393	46.666458526	-44.7658064651	16.9413619592
Sample279	138.335930008	142.119839409	139.255708327	45.7044157517	56.7104552101	-703.420282874	-216.258985392	95.9940123346	125.147419327	-189.209890446
Sample280	136.507711715	143.498698609	135.269377396	139.030300205	63.6779761477	-436.155986856	-348.980958167	-124.388691791	-254.624289729	82.4883805921
Sample281	138.933303791	144.396626716	138.06703577	188.69960164	254.38357999	-344.186345271	302.803218972	87.9069173545	106.342917075	-193.482720465
Sample282	136.808056936	144.23701161	136.677721064	-63.2249733963	-126.188891973	-112.974548461	102.83693587	-243.692312633	441.464107741	-284.395953462
Sample283	137.929464022	145.870246812	138.035594838	-201.609490092	439.436978795	436.140112323	82.3475370845	-333.988940778	46.4021133657	-183.138029503
Sample284	139.371979023	145.544605915	138.170622028	20.6134844238	228.034574424	201.659069696	-342.631024278	169.750886801	107.228875901	-171.0347739
Sample285	141.133623699	145.397112714	137.147018589	-51.3226495468	48.2393362698	150.252419493	292.395201391	499.200786764	-58.4935242552	-225.142380127
Sample286	140.610622016	147.075907353	139.831667762	75.5063290348	-286.318650062	210.881949335	-120.501744385	1.3835128531	-274.135290036	-162.216044687
Sample287	141.61830538	145.060881597	139.3384964	14.6829786312	6.531874726	198.052500341	116.920626202	247.890228921	-194.597744897	-88.5100644394
Sample288	143.543594005	146.484345253	140.432929801	-178.158212263	0.849023337825	-345.414110983	-203.029473216	-13.5323700729	-313.651728857	38.6294686469
Sample289	140.119790763	145.79472984	141.667151668	68.5472265053	234.662226447	-12.9273670382	213.01351182	-290.549203189	-1.69950456322	-145.214105632
Sample290	142.377136628	148.623077054	140.355434343	423.886876543	-272.062533092	130.945942006	2.5906728522	-19.8169788182	95.4924387532	-98.8112537843
Sample291	143.262239407	148.276553767	142.851576938	-134.340410255	93.0804325967	155.78102793	1.2706324442	-239.401689411	86.6371838704	-101.600593881
Sample292	140.131412812	149.689960074	141.915861834	-490.361201681	-303.373669968	80.6365299702	-35.3604199636	-83.1193731093	-364.569927188	147.99591797
Sample293	142.894198042	149.902918158	143.298961604	-101.298595261	-350.408972389	-132.159091761	238.53072328	-112.412352908	22.9136844883	-96.8219767781
Sample294	143.033790792	149.429266584	145.993662429	-176.078780185	-249.665438538	323.401625215	-71.1558654805	155.972365276	-35.9524948767	-341.945801918
Sample295	145.934406318	151.669579917	146.083344972	-331.578774758	187.788768479	-235.944929657	-435.163277378	145.050847159	0.0493399606075	-28.7770663013
Sample296	145.555919913	151.808279733	147.376945445	74.7079278164	24.6332636847	59.2603064069	84.3213240029	-97.8119436629	146.573860389	52.2010424179
Sample297	145.09909933	152.285601445	148.461117721	135.367194833	-225.178520955	235.385109444	-79.5193420698	38.7890893958	30.3621839754	-400.252724336
Sample298	146.222544246	152.847418445	147.781130403	-101.307843835	-55.8152060283	-165.124144715	220.545551352	225.148718558	-254.250241574	-495.590293589
Sample299	144.620473268	153.30367595	148.768221235	86.467238312	-75.951287319	-29.6580715796	-284.689707747	-35.8851366882	-116.744873525	-31.9125055282
Sample300	145.966797672	151.692870553	147.738729114	115.28456118	-683.894666855	-10.3099229697	136.818507008	74.0411437235	315.019158908	-154.85695807
Sample301	147.101660309	153.067372656	148.47542769	305.296644285	75.1164969362	162.965397939	60.3639237124	17.2105204892	35.3771520496	-154.116791053
Sample302	148.64501572	152.935198333	149.578570722	-226.837493719	186.207044838	121.113832801	-61.2195949045	-416.808253928	-505.537967946	461.217699247
Sample303	147.174122799	153.740171539	151.0179187	252.967295964	317.363009342	-32.0091275382	-620.720089492	7.1944973988	-118.215390221	57.1423330293
Sample304	149.50760732	154.405938064	148.165225185	185.003592135	-166.6310643	39.294518847	432.760343067	335.0614461	121.673755601	-20.0116160594
Sample305	147.844230558	154.816608857	149.327993481	-249.629818448	-71.1151518014	-332.579237454	-410.484362487	-172.645668136	48.8550284892	79.0223913155
Sample306	150.262784524	156.508203435	151.246523548	148.930004827	-127.869048337	149.330297838	-73.0570979023	62.9266892107	-122.11006856	143.616120554
Sample307	150.484356193	153.887775673	150.833565282	-377.547374825	-31.5958692952	151.476261993	-56.4313836866	-190.251989002	-124.221116318	204.82377348
Sample308	149.876901577	158.311058843	151.927390773	-67.3351495011	-206.846204515	49.165043471	-268.284655743	-519.91286326	-110.332484092	242.039160667
Sample309	150.057333017	156.983486651	151.865363873	-375.541786916	-191.493293562	59.4418779277	-196.195697644	-157.008106389	54.5773646061	102.420498154
Sample310	150.431432458	158.4960081	154.34068654	-262.754080362	324.422763499	96.9372718866	8.70631315479	144.721745846	423.710340381	96.4198497213
Sample311	152.041817732	155.172946014	152.031075876	-5.3640979686	-105.556022484	-230.201999503	154.645999366	-392.738130511	-100.609499901	601.901084827
Sample312	152.435851541	156.696381093	154.34276304	-44.2139316729	-62.4010234986	232.146463843	-339.685420602	91.5926156307	59.050277716	219.760180744
Sample313	153.644923687	157.882000461	154.304990748	-278.919127054	173.449684425	-278.869229479	-419.135959365	231.384818386	77.0962361278	93.1219529375
Sample314	154.992112198	161.044133737	154.595868681	-58.8215453015	106.366595917	-71.6008081268	16.4918065215	-146.331709093	-102.828607169	-0.159097683402
Sample315	153.116638593	158.98748008	155.829878736	-74.8615659878	-196.354451586	-668.121063844	150.479446585	-468.041388878	-172.671847356	26.4863701521
Sample316	155.585429878	159.658767797	156.036400989	17.2543353733	-62.2373995413	375.033475541	-58.1269854018	-333.871081345	-349.527306376	-45.076927341
Sample317	156.490431914	158.33652391	156.981825276	-119.643986171	-208.208929802	-240.572703481	569.027378658	75.4573525523	462.703567725	-366.121321446
Sample318	156.740736012	160.177845292	155.932537554	-256.79767734	60.4982761536	-200.484952612	135.003064099	-238.065252254	-129.179427243	-45.8352683851
Sample319	156.197818451	159.864005854	156.597070407	321.948607317	-110.605561235	140.57793096	342.443750908	343.970191005	-470.320550917	83.8579174132
Sample320	156.936677638	159.216430697	157.643670359	-161.600996204	132.725425892	-280.615669134	338.954498953	118.299555287	-473.014322586	203.333180227
Sample321	156.274544475	159.239742072	158.120734491	-181.345944498	65.2789818642	-311.251141111	77.9138170982	-150.326487531	-333.623305581	-96.9226419063
Sample322	159.060527629	161.481806847	157.867109353	-77.5453336775	147.322275021	-345.283369294	-492.624612883	218.489800472	-464.665389634	138.837294026
Sample323	160.266312758	162.607709196	158.991953644	227.895148352	-190.159775328	-238.278533056	-136.938957218	9.04421047483	23.0024017358	76.7715746486
Sample324	157.333262294	163.596340716	159.819073745	-441.448618396	-122.685151578	-87.2122772519	-238.731091597	-228.759183801	-233.174598465	198.646250082
Sample325	159.967166432	161.810221289	161.037819735	-242.765033807	-498.15966593	-35.014652957	-57.4013606381	222.858394415	59.4155250213	70.35154318
Sample326	160.611193819	164.131325003	160.306153775	-342.326526295	-243.000820477	-441.095389938	185.089431267	322.563015887	-127.506970882	-178.4122924
Sample327	158.522198228	164.978631416	159.94794206	-353.02461799	177.794760145	-278.153407515	51.8376889511	130.370745457	-273.528902944	192.322339515
Sample328	160.278530459	163.56944083	162.742445795	43.5390682187	-37.8057346612	149.440233923	108.250232232	-179.616846718	106.792845772	-64.1622119865
Sample329	159.917533603	166.353711811	164.259134829	142.373053396	-226.896099519	-452.959289977	-155.751136338	-360.840352605	-146.073544152	313.757830623
Sample330	162.230752086	165.511869875	162.424004596	44.1818019055	85.871829544	209.12678896	143.676142493	-292.916741109	-343.118058134	220.305433984
Sample331	160.164540926	167.400306932	163.070632223	353.972833499	-325.382724281	-250.912880355	-283.640365848	-188.57083036	268.553808149	-89.9325829354
Sample332	161.321059609	167.810142502	163.562612798	97.4391726635	-352.358812798	51.617003441	222.920233033	52.7054091466	-94.5919886853	-21.6222649031
Sample333	160.486391592	166.442717329	162.020978896	-53.7987568069	378.858009867	-374.16720714	-363.671393992	-242.267545669	-36.3734533758	283.600539526
Sample334	159.948946391	167.545893559	165.150445932	291.851654848	-159.839597663	168.748159172	-226.482437539	-131.812243398	16.2039022506	56.3864343827
Sample335	163.076255332	168.947889542	165.259865056	-255.427751432	-109.447092419	96.771028263	242.799345192	-88.5064525788	-106.579022741	282.141857743
Sample336	162.543131597	168.602933497	165.564029747	15.2951687135	329.793255492	302.814362578	157.501704448	-260.861863956	-347.126124152	-465.04278321
Sample337	163.424728548	169.35882608	165.470844881	-74.1798910642	21.509632663	571.809532148	574.665293336	-21.0850143147	284.572971433	165.027484211
Sample338	162.367718303	171.222365048	164.724863147	-407.503797356	-96.1706158314	-105.128006215	-234.493902824	141.96072983	134.220332255	-214.833832053
Sample339	163.266455279	170.428107042	167.325460128	247.256732275	-261.790749326	138.287852079	-88.40692216	-216.502594955	-340.585505244	4.1067613445
Sample340	164.842394206	173.50680826	167.817317999	-46.319558946	28.1962480213	-26.3133414002	23.7002402262	-37.2156390012	155.149782209	86.5564062691
Sample341	163.174527225	171.662309102	167.177378187	321.638143073	133.574732178	545.840322784	-48.1993721161	-222.706869552	426.370465066	-56.2984762625
Sample342	165.021381544	173.632722309	168.539158567	230.16364084	-36.9468837356	159.608126736	-621.092505486	201.423365523	-348.419413094	271.02261621
Sample343	165.010974099	172.267495067	167.871740931	448.522340184	234.540228818	-58.6256967272	230.109889999	-249.736870107	-170.968226806	295.262515543
Sample344	165.383676036	174.817641174	167.949364622	59.3277323028	-443.34591047	-243.832719936	-145.418815406	117.089319963	189.727430281	-243.383312908
Sample345	165.385678195	174.106107485	167.242987204	-260.765624367	223.699621462	493.262820331	2.8454452558	84.7605061827	-151.112208039	311.808821686
Sample346	166.165825598	175.357474548	170.495565547	414.185275171	-192.618135448	-44.4779369689	267.226491454	348.04632914	-296.073176983	-69.7637846466
Sample347	167.940627858	174.959641332	171.937502278	82.0688756521	237.105842482	132.291080026	-88.5387219037	-359.095600134	-249.730767809	-412.444679571
Sample348	168.271670151	175.321523844	169.615484449	-284.664218111	20.2124474499	25.3736698921	70.4418017596	-370.822884307	-352.105898065	27.2084984457
Sample349	171.035231378	174.920372939	172.418947842	310.689456984	-111.446265206	-52.5718314087	-472.431087848	-33.5329609988	-270.519836415	252.149590359
Sample350	169.486926715	174.647671957	171.804633298	-560.646353579	-87.1417126958	-124.226301577	-693.406863602	377.780215631	67.0398107112	-219.917921605
Sample351	171.852221938	174.348404027	171.153244814	378.941654214	335.062821046	269.888053126	-103.615658757	-315.746019828	346.514943845	4.54498706168
Sample352	169.299588931	176.49189056	173.889984858	374.496784829	-79.7864366711	-450.898438074	129.22511871	-253.566092016	-96.7889461474	496.940176144
Sample353	170.256965142	177.530019183	172.820619649	206.824822948	-59.4547904102	121.02631297	-7.11502916021	-66.7590901308	-258.977753141	-411.231537013
Sample354	170.936201338	177.975926495	173.50925934	168.836073553	-500.178506635	-440.202798883	215.405387048	-101.974150185	265.10193709	77.9013051001
Sample355	171.829141031	179.088896933	175.500084981	39.1756985154	-347.176747291	-188.900799703	-137.140347667	-317.106901549	-53.1820181408	155.330204487
Sample356	171.988560586	178.399737879	175.442795609	559.636535837	77.0394090911	-407.375595401	239.556619515	557.859871789	-59.4051128013	-99.7599059766
Sample357	172.160669253	181.505710553	176.740848404	-173.045684981	366.732620323	386.48270224	185.132736073	-209.017809207	-349.909234804	167.771761011
Sample358	173.191162738	180.83795722	173.799697011	202.235826583	-30.3680874729	128.962861868	-105.910511677	-321.838397636	229.252800319	48.1345849163
Sample359	171.926288403	180.365537547	174.361407314	41.7076481982	-42.7727671413	-708.009194347	-167.747085545	-323.762845978	60.3316455665	190.427681377
Sample360	174.1240418	181.811983757	176.656526263	605.280323202	248.143901106	-432.509373502	-8.65026900417	18.3261325443	109.086357756	66.949514329
Sample361	174.53996979	182.236482818	177.42555535	261.700104803	153.387997775	113.900298206	328.990961418	-81.4627264238	152.245800952	82.0406798621
Sample362	174.760710062	183.555701295	178.98741778	381.184350269	179.56005369	-76.0738694677	198.372853413	12.1908920274	-214.917347612	-387.14397258
Sample363	174.060027279	182.456128521	180.495955886	-225.094390512	-304.60615192	-313.010636957	131.075159897	-165.746035176	269.214385197	-474.972612674
Sample364	176.310679325	184.445990134	177.919805008	-207.978437731	-148.375270893	-291.321218156	-275.193476691	-196.015697267	-149.469467077	182.069849775
Sample365	175.14508405	183.838859429	179.624598735	-107.305165235	-89.1494067092	-429.462772429	222.183252522	90.4764207619	-51.392317631	-440.022503889
Sample366	173.975776471	185.51190561	179.781996671	34.4885321918	-377.854925237	-619.86666341	-117.395388141	77.8681739597	-127.190272257	-316.39192524
Sample367	178.510830606	184.426874178	181.450771285	-104.251322515	-206.921824701	-81.5759751367	-448.313728835	-126.234445971	171.975505792	-19.4581896057
Sample368	177.423878658	187.338810006	180.225952537	-194.873570564	270.453251245	209.507106296	237.222873854	156.407405363	50.2063862807	464.388173768
Sample369	177.493132171	188.391182499	182.129496424	299.308735575	-226.039914641	-378.429947363	34.0607197281	58.048567264	-371.965675422	7.83718307743
Sample370	178.42644635	188.040845827	183.358616153	-34.2834491636	170.143236234	-582.53186561	41.3849304207	182.82383464	494.437182421	-302.444418181
Sample371	180.139034606	189.165883074	184.413690054	194.46909143	-228.338732299	-193.345028959	-1.10054227904	413.408256439	-367.900929994	417.441181405
Sample372	178.602046877	187.624566056	184.578971331	274.996188503	523.116751733	-136.481884473	-87.3143134678	-333.169383888	100.996602618	296.299893393
Sample373	178.586975633	188.599736427	184.173865841	291.102380564	62.5706780836	556.110834069	-85.2145958144	49.6188462301	-45.9346215526	466.591587417
Sample374	180.839159665	189.134140186	186.994922072	-198.487542456	-249.506728978	-65.2030587539	-79.1823821397	101.7191782	-67.0418201879	162.195448025
Sample375	181.69956592	189.109261609	185.621448308	252.379901762	205.7886129	-248.689572995	25.0075016368	-414.940647558	-95.9808595487	298.60929383
Sample376	184.181921448	190.059991016	185.528213904	-227.397511377	-388.632222506	411.960781236	-125.913649524	406.930475775	-127.813037126	130.39363606
Sample377	183.258802954	191.600621928	186.228257519	192.033338454	251.186856717	-603.401658178	-190.198064021	133.186634145	506.679675825	-44.3658038285
Sample378	183.217609183	193.291713157	186.742947505	-140.928386533	223.423396638	-36.5411472468	279.83408891	101.903691428	-73.5287974915	-157.810154905
Sample379	184.507437706	193.126196307	186.847962877	86.406644485	-53.4475596323	26.1985015122	-252.790454038	151.751745969	-15.3234583196	-135.740300537
Sample380	186.886866632	194.075503692	187.242972632	-13.2848074562	247.463432811	5.68667771895	-316.27805269	-119.340758759	-180.693958988	-21.7059007456
Sample381	185.895196041	193.904932878	186.803709931	-227.117052323	-331.938105982	6.54280289554	-48.3702361332	-263.997594014	94.4742804503	-179.352738688
Sample382	185.994025635	194.857099141	189.364001319	117.786433884	282.695365263	-253.321508698	-414.325441795	230.853475968	-86.6784845033	638.006890572
Sample383	188.192896502	195.878206744	187.834730578	-11.3176738316	-154.907154079	48.3134581081	-87.4000409399	454.061391485	-51.4146112943	266.943138355
Sample384	188.365047743	197.273917698	189.007843768	600.303127611	-371.544850858	51.9121419729	-120.624900186	-30.54716442	-50.2194485232	-65.3726902199
